simulationId,repeatId,numRanks,numDataPointsPerRank,numCenters,numIterations,numDimensions,useFaultTolerance,replicationLevel,failureSimulatorSeed,clusterCenterSeed,blocksPerPermutationRange,idRandomization,failureProbability,numSimulatedRankFailures,load-data,submit-data,pick-centers,perform-iterations,checkpoint-creation,center-rollback,fix-communicator,rebalance-after-failure,restore-data,reassign-points-after-failure,update-centers-after-failure,commit-to-restoration,total
unspecified,0,382,65536,20,500,32,1,4,0,0,4096,1,2.01005e-05,2,0.879694,0.29911,0.000134142,20.8765,0.00572362,0.000343162,0.0027669,0.000755121,0.00980081,0.000570056,0.000750834,3.0874e-05,22.0762
