simulationId,repeatId,numRanks,numDataPointsPerRank,numCenters,numIterations,numDimensions,useFaultTolerance,replicationLevel,failureSimulatorSeed,clusterCenterSeed,blocksPerPermutationRange,idRandomization,failureProbability,numSimulatedRankFailures,load-data,submit-data,pick-centers,perform-iterations,checkpoint-creation,center-rollback,fix-communicator,rebalance-after-failure,restore-data,reassign-points-after-failure,update-centers-after-failure,commit-to-restoration,total
unspecified,2,47,65536,20,500,32,1,4,2,0,4096,1,2.01005e-05,1,0.665387,0.224967,5.598e-05,20.7274,0.00247766,4.087e-06,0.000218036,0.000291476,0.00954936,0.0010135,0.000424712,6.716e-06,21.6318
