simulationId,repeatId,numRanks,numDataPointsPerRank,numCenters,numIterations,numDimensions,useFaultTolerance,replicationLevel,failureSimulatorSeed,clusterCenterSeed,blocksPerPermutationRange,idRandomization,failureProbability,numSimulatedRankFailures,load-data,submit-data,pick-centers,perform-iterations,checkpoint-creation,center-rollback,fix-communicator,rebalance-after-failure,restore-data,reassign-points-after-failure,update-centers-after-failure,commit-to-restoration,total
unspecified,5,381,65536,20,500,32,1,4,5,0,4096,1,2.01005e-05,3,0.711436,0.304971,8.3473e-05,20.6606,0.00504504,6.926e-06,0.00194914,0.000478469,0.011647,0.000673422,0.00121627,4.0907e-05,21.6981
