simulationId,repeatId,numRanks,numDataPointsPerRank,numCenters,numIterations,numDimensions,useFaultTolerance,replicationLevel,failureSimulatorSeed,clusterCenterSeed,blocksPerPermutationRange,idRandomization,failureProbability,numSimulatedRankFailures,load-data,submit-data,pick-centers,perform-iterations,checkpoint-creation,center-rollback,fix-communicator,rebalance-after-failure,restore-data,reassign-points-after-failure,update-centers-after-failure,commit-to-restoration,total
unspecified,9,190,65536,20,500,32,1,4,9,0,4096,1,2.01005e-05,2,0.789863,0.263948,0.000122825,20.4527,0.00340374,7.43e-06,0.00177828,0.000589977,0.00943884,0.000601114,0.000919549,1.9985e-05,21.5234
