simulationId,repeatId,numRanks,numDataPointsPerRank,numCenters,numIterations,numDimensions,useFaultTolerance,replicationLevel,failureSimulatorSeed,clusterCenterSeed,blocksPerPermutationRange,idRandomization,failureProbability,numSimulatedRankFailures,load-data,submit-data,pick-centers,perform-iterations,checkpoint-creation,center-rollback,fix-communicator,rebalance-after-failure,restore-data,reassign-points-after-failure,update-centers-after-failure,commit-to-restoration,total
unspecified,4,6076,65536,20,500,32,1,4,4,0,4096,1,2.01005e-05,68,1.63194,0.414638,0.0114547,21.2452,0.0167599,0.000128426,0.204548,0.0545261,0.118871,0.000872985,0.0325495,0.0257602,23.7572
