simulationId,repeatId,numRanks,numDataPointsPerRank,numCenters,numIterations,numDimensions,useFaultTolerance,replicationLevel,failureSimulatorSeed,clusterCenterSeed,blocksPerPermutationRange,idRandomization,failureProbability,numSimulatedRankFailures,load-data,submit-data,pick-centers,perform-iterations,checkpoint-creation,center-rollback,fix-communicator,rebalance-after-failure,restore-data,reassign-points-after-failure,update-centers-after-failure,commit-to-restoration,total
unspecified,3,6080,65536,20,500,32,1,4,3,0,4096,1,2.01005e-05,64,1.73675,0.422019,0.00811769,21.2086,0.0106458,0.000117438,0.188345,0.0480218,0.10347,0.000828736,0.0287091,0.0159221,23.7716
