rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i08r11c03s03,2,2004078,2,97372,2,70499,2,361006,1,2222651,1,248674437,1,611747,1,200576,2,4960577,2,12764,1,14890141,2,7969,2,7195347,2,2597,2,5755053,2,20414,71,18481673,259,9570814,0,0
1,i08r11c03s03,2,1895415,2,101012,2,71696,2,519135,1,3463887,1,247041656,1,1030178,1,264655,2,6505694,2,10268,1,13061225,2,3724,2,6930995,2,1684,2,7428196,2,19877,71,19909628,259,8665343,0,0
2,i08r11c03s03,2,1933330,2,102001,2,66270,2,361840,1,1882389,1,248097301,1,917449,1,203711,2,4850176,2,8834,1,14912849,2,3471,2,8288314,2,2565,2,7874789,2,19844,71,19188703,259,8535128,0,0
3,i08r11c03s03,2,1932260,2,101337,2,68678,2,409588,1,2759795,1,249104348,1,862366,1,200906,2,5670510,2,10255,1,13067195,2,3524,2,7129413,2,2119,2,8358146,2,19493,71,20563141,259,8568736,0,0
4,i08r11c03s03,2,1873451,2,99187,2,68908,2,433158,1,3313653,1,248837415,1,977761,1,228653,2,6278433,2,8941,1,14904239,2,3827,2,7025483,2,2516,2,8003110,2,20244,71,19299592,259,8482130,0,0
5,i08r11c03s03,2,1966866,2,100350,2,68661,2,348748,1,1908359,1,249329354,1,828009,1,255081,2,4816793,2,10592,1,13054364,2,3397,2,7356213,2,2935,2,7858489,2,20680,71,20208582,259,8587404,0,0
6,i08r11c03s03,2,2042324,2,101771,2,65943,2,521262,1,1756891,1,247717640,1,870673,1,194051,2,4785979,2,8950,1,14906730,2,3561,2,8116309,2,1884,2,8175536,2,20609,71,18682278,259,8583293,0,0
7,i08r11c03s03,2,1910973,2,98364,2,67849,2,343754,1,2976313,1,247204102,1,934760,1,193074,2,5934274,2,8737,1,13057091,2,3539,2,7727196,2,2369,2,7858704,2,20772,71,20704635,259,8538891,0,0
8,i08r11c03s03,2,1960329,2,98673,2,67603,2,424671,1,1936799,1,249950941,1,1032678,1,206992,2,5042060,2,8913,1,14897818,2,4451,2,7811536,2,2429,2,7779140,2,23139,71,19736030,259,8538961,0,0
9,i08r11c03s03,2,1960303,2,99205,2,68541,2,330177,1,2453208,1,248878886,1,763241,1,216282,2,5289689,2,8774,1,13059074,2,3678,2,7203245,2,2209,2,8386478,2,21178,71,20035224,259,8612747,0,0
