rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r06c05s05,2,528256,2,5553,2,87574,2,6364392,1,128967951,1,359270489,1,1803267,1,12502849,2,131331761,2,2460199,1,3188058,2,25184,2,75136784,2,30946,2,12928072,2,39577,91,621559076,293,16773329,0,0
1,i01r06c05s05,2,700553,2,4201,2,118957,2,6766032,1,332238046,1,351186286,1,1749866,1,11357765,2,334711428,2,3174196,1,3205017,2,28301,2,99209656,2,49924,2,16336835,2,41186,91,898287931,293,16788146,0,0
2,i01r06c05s05,2,626928,2,5254,2,92208,2,6430691,1,285654038,1,325132170,1,1939382,1,11881578,2,288245598,2,2488272,1,3129503,2,14582,2,76313229,2,32856,2,14236587,2,32803,91,901584441,293,14193818,0,0
3,i01r06c05s05,2,663228,2,5134,2,89828,2,1794511,1,231688776,1,365385310,1,1854190,1,11195768,2,234228579,2,2842799,1,3126865,2,11362,2,61273117,2,18892,2,16001978,2,22762,91,904823638,293,14357246,0,0
4,i01r06c05s05,2,683817,2,4209,2,90572,2,6191515,1,282616554,1,346075832,1,1874524,1,11020302,2,285197378,2,2561302,1,3277085,2,15839,2,76200554,2,35319,2,15250845,2,34941,91,890551404,293,14352835,0,0
5,i01r06c05s05,2,672038,2,4716,2,89523,2,5927106,1,329962310,1,365186301,1,1936321,1,18698956,2,332592872,2,2772301,1,3184561,2,20222,2,79584391,2,34067,2,15726215,2,56636,91,898377461,293,16142287,0,0
6,i01r06c05s05,2,689754,2,4596,2,92913,2,6390936,1,140657621,1,347940055,1,1927692,1,12656210,2,143298298,2,2522107,1,3121734,2,34957,2,75399618,2,35805,2,12755829,2,58994,91,910040181,293,16797508,0,0
7,i01r06c05s05,2,685341,2,4114,2,87023,2,2716997,1,330724986,1,293855240,1,1894261,1,18316477,2,333326548,2,2788858,1,3205525,2,17190,2,61053959,2,20643,2,16539217,2,19708,91,887884608,293,15925868,0,0
8,i01r06c05s05,2,696633,2,4466,2,95031,2,6475599,1,270253687,1,358725290,1,1947336,1,19442561,2,272918768,2,2544568,1,3190578,2,15223,2,78625342,2,31676,2,15204155,2,34930,91,896177075,293,14431195,0,0
9,i01r06c05s05,2,670564,2,4230,2,98955,2,1756313,1,325285886,1,365771593,1,1680031,1,11346665,2,327657546,2,2752351,1,3177868,2,16148,2,60198643,2,19333,2,15247744,2,21572,91,897163428,293,15831860,0,0
10,i01r06c05s05,2,691698,2,4238,2,100044,2,1939937,1,268120664,1,297473768,1,1933156,1,12353306,2,270767794,2,2761037,1,3129586,2,11334,2,60595603,2,24699,2,16699344,2,20983,91,899769763,293,14095727,0,0
11,i01r06c05s05,2,685678,2,4159,2,108023,2,6208492,1,330693472,1,341429045,1,1890162,1,11721456,2,333291262,2,2718118,1,3181874,2,15578,2,79476419,2,40550,2,14284367,2,37836,91,909201852,293,14199022,0,0
12,i01r06c05s05,2,648022,2,4395,2,102013,2,1741595,1,277185705,1,316429156,1,1748847,1,11482404,2,279604372,2,2636310,1,3188744,2,12206,2,56672358,2,17097,2,15995088,2,23921,91,903237941,293,14143569,0,0
13,i01r06c05s05,2,686542,2,4317,2,101839,2,2018134,1,324810539,1,358353354,1,1887895,1,19528840,2,327406244,2,3207016,1,3235122,2,16886,2,67270345,2,19360,2,16261489,2,20057,91,887721350,293,16478709,0,0
