rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r04c01s06,2,158189,2,7797,2,64442,2,481817,1,22136108,1,20287025,1,807053,1,182589,2,23130687,2,10381,1,1568322,2,7344,2,7649913,2,3402,2,2360098,2,21033,85,20466507,232,5600496,0,0
1,i01r04c01s06,2,137776,2,6137,2,52335,2,272416,1,13289560,1,22091167,1,911697,1,473526,2,14357261,2,5085,1,1566132,2,2909,2,6866369,2,1754,2,1864878,2,16360,85,23451322,232,5185536,0,0
2,i01r04c01s06,2,127216,2,6453,2,50917,2,199101,1,21252202,1,19545254,1,1039217,1,209918,2,22436341,2,5479,1,1570615,2,3004,2,6585294,2,2206,2,1754736,2,16229,85,23009571,232,4996891,0,0
3,i01r04c01s06,2,148424,2,6068,2,50120,2,198220,1,19893781,1,14983900,1,1009738,1,459160,2,21070703,2,6171,1,1567470,2,7021,2,5998812,2,2349,2,2055751,2,16606,85,23745025,232,5569002,0,0
4,i01r04c01s06,2,131924,2,6317,2,54893,2,179610,1,20037975,1,21206632,1,1074625,1,242636,2,21262107,2,8754,1,1601806,2,3099,2,7138494,2,2071,2,2219028,2,16205,85,21078853,232,4924145,0,0
5,i01r04c01s06,2,146018,2,6336,2,46747,2,279201,1,19482715,1,11057023,1,915895,1,194580,2,20562090,2,4849,1,1566552,2,2783,2,5953938,2,2102,2,2108208,2,15845,85,22386343,232,5120495,0,0
6,i01r04c01s06,2,129173,2,6507,2,72104,2,329044,1,22325996,1,19229307,1,1067480,1,235434,2,23543027,2,6116,1,1597541,2,7296,2,8819218,2,2567,2,2740490,2,21442,85,21253393,232,5393096,0,0
7,i01r04c01s06,2,164231,2,6230,2,48102,2,334437,1,20927083,1,10126171,1,1037538,1,469434,2,22146973,2,5225,1,1564339,2,2879,2,7000361,2,2212,2,2216134,2,16149,85,23106318,232,5278090,0,0
8,i01r04c01s06,2,119157,2,6470,2,48990,2,179816,1,18304118,1,15684992,1,1141199,1,184677,2,19583105,2,5417,1,1569077,2,3075,2,6189165,2,2363,2,1985430,2,16371,85,22948460,232,5103900,0,0
9,i01r04c01s06,2,135614,2,6122,2,46609,2,207730,1,21400774,1,10197816,1,1062020,1,191748,2,22616414,2,5422,1,1565640,2,3804,2,6845486,2,2330,2,2050602,2,15985,85,23609124,232,5285875,0,0
