rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r06c05s05,2,531648,2,4853,2,95171,2,5235496,1,275309696,1,190033646,1,1714946,1,10655137,2,277586443,2,2565921,1,3239460,2,24986,2,73986977,2,33226,2,13141541,2,38166,91,626639402,293,16793029,0,0
1,i01r06c05s05,2,725462,2,4459,2,111215,2,6119641,1,340812727,1,308214635,1,1928054,1,11011396,2,343489200,2,3326895,1,3242153,2,33032,2,92431040,2,46938,2,16292652,2,47502,91,899681262,293,16427684,0,0
2,i01r06c05s05,2,639612,2,4164,2,88732,2,5368384,1,125485240,1,291546606,1,1961295,1,10944943,2,128108002,2,2480497,1,3190292,2,20102,2,72919847,2,35245,2,13933866,2,52503,91,910714298,293,15654615,0,0
3,i01r06c05s05,2,657846,2,4197,2,84432,2,2008069,1,285743370,1,322738811,1,1936737,1,18746879,2,288358599,2,2801153,1,3237525,2,11184,2,64305769,2,18361,2,15827433,2,20499,91,903486357,293,14407142,0,0
4,i01r06c05s05,2,658832,2,4175,2,91067,2,5663686,1,334495746,1,228683359,1,1897214,1,11132403,2,337074206,2,2494438,1,3244256,2,17765,2,76199412,2,55573,2,14900603,2,39046,91,915843902,293,14333289,0,0
5,i01r06c05s05,2,664516,2,4207,2,87569,2,1696587,1,272130065,1,322498877,1,1989391,1,10808989,2,274805504,2,2719787,1,3228950,2,17414,2,58244792,2,19893,2,16108443,2,21540,91,903621041,293,16777195,0,0
6,i01r06c05s05,2,661369,2,4225,2,89523,2,5580961,1,292330940,1,188302446,1,1978906,1,10894291,2,294992794,2,2507166,1,3184623,2,25094,2,74992647,2,32602,2,12988060,2,36377,91,916372144,293,16575536,0,0
7,i01r06c05s05,2,644608,2,4236,2,87255,2,1693257,1,151460466,1,296390398,1,1971414,1,19049211,2,154096664,2,2618911,1,3221218,2,15439,2,56382254,2,18243,2,15933822,2,23491,91,904643180,293,16175285,0,0
8,i01r06c05s05,2,646241,2,5288,2,96801,2,5787302,1,290051590,1,288569126,1,1980252,1,16774613,2,292703134,2,2498455,1,3183301,2,16430,2,79979537,2,36505,2,14828564,2,37343,91,926759045,293,14311441,0,0
9,i01r06c05s05,2,663474,2,4581,2,132352,2,2361967,1,340052649,1,298214174,1,1918826,1,10922955,2,342659256,2,3369012,1,3252281,2,19981,2,75372674,2,31891,2,19740859,2,27467,91,918837108,293,16450466,0,0
10,i01r06c05s05,2,633082,2,4835,2,91666,2,2021653,1,274198344,1,273212674,1,1971685,1,10730060,2,276825650,2,2762919,1,3187173,2,17215,2,64690928,2,25927,2,16982358,2,21096,91,916567618,293,16604218,0,0
11,i01r06c05s05,2,657357,2,4286,2,97628,2,5168744,1,270241687,1,311768644,1,1911697,1,10899590,2,272832216,2,2507632,1,3236966,2,14990,2,75502662,2,27109,2,13377220,2,35933,91,919843904,293,14188350,0,0
12,i01r06c05s05,2,611712,2,4484,2,92563,2,1770869,1,125981234,1,289634346,1,1741229,1,10709400,2,128356958,2,2640178,1,3248110,2,11168,2,55746691,2,15975,2,15715105,2,19789,91,905574697,293,13901508,0,0
13,i01r06c05s05,2,650167,2,4124,2,95629,2,1849319,1,163773107,1,320953850,1,1942338,1,11538049,2,166388079,2,2836199,1,3230601,2,11474,2,62260084,2,18148,2,15538574,2,21666,91,913586162,293,14363174,0,0
14,i01r06c05s05,2,624360,2,4700,2,100755,2,5246145,1,312090660,1,188244580,1,1851965,1,11046072,2,314589825,2,2468785,1,3242990,2,15979,2,73831368,2,29453,2,14966579,2,35908,91,909348583,293,13993510,0,0
15,i01r06c05s05,2,654145,2,4664,2,103421,2,5606445,1,332765980,1,316022637,1,1846827,1,10872829,2,335289677,2,2505458,1,3160935,2,23305,2,79850763,2,36763,2,13911948,2,33721,91,912767816,293,16297170,0,0
16,i01r06c05s05,2,654514,2,4463,2,98107,2,1823712,1,335571201,1,279837135,1,1774619,1,10811565,2,338023697,2,2683369,1,3172018,2,22433,2,58267194,2,17967,2,15512602,2,23800,91,919468914,293,16579251,0,0
17,i01r06c05s05,2,658469,2,3952,2,108545,2,5703419,1,295308584,1,321005444,1,1988872,1,10757395,2,297977732,2,2643031,1,3208768,2,24116,2,81225029,2,33935,2,14535335,2,37726,91,896524165,293,16631075,0,0
