rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r06c05s05,2,531275,2,5015,2,97509,2,5855787,1,312118680,1,255190271,1,1658535,1,10358335,2,314340505,2,2542598,1,3285964,2,26928,2,74185798,2,30076,2,13005003,2,37819,91,606521106,293,16948788,0,0
1,i01r06c05s05,2,700707,2,4511,2,90115,2,6143624,1,274940318,1,319004027,1,1860674,1,18949481,2,277522632,2,2503839,1,3213070,2,25847,2,73979963,2,37579,2,12421240,2,38112,91,894256946,293,16191651,0,0
2,i01r06c05s05,2,697883,2,4319,2,100225,2,5723992,1,286324100,1,157884783,1,1731127,1,11231503,2,288776652,2,3322823,1,3152367,2,20486,2,84809628,2,33312,2,21058161,2,47584,91,905488895,293,15818699,0,0
3,i01r06c05s05,2,659859,2,4027,2,87104,2,2931879,1,350631939,1,291868766,1,1897287,1,11156269,2,353209257,2,2831441,1,3192661,2,11502,2,64561747,2,18964,2,15579575,2,21455,91,898818277,293,14186517,0,0
4,i01r06c05s05,2,708410,2,4240,2,93687,2,5851100,1,299315532,1,289235227,1,1880065,1,10948925,2,301924964,2,2493851,1,3281622,2,23594,2,74737614,2,37903,2,15081024,2,35987,91,908496512,293,16584439,0,0
5,i01r06c05s05,2,646289,2,4276,2,94507,2,6239431,1,342282405,1,317896789,1,1718569,1,10934308,2,344668731,2,2486078,1,3154801,2,32350,2,76771625,2,32858,2,15163628,2,55209,91,922172282,293,16303180,0,0
6,i01r06c05s05,2,645968,2,4246,2,88662,2,5323819,1,276554721,1,159014718,1,1869810,1,10678119,2,279091336,2,2544248,1,3151629,2,15196,2,72709041,2,33902,2,12932133,2,37449,91,919985806,293,14279413,0,0
7,i01r06c05s05,2,673735,2,4687,2,92638,2,1638620,1,346841696,1,320178122,1,1878362,1,18588399,2,349416316,2,2577684,1,3188366,2,11699,2,57799287,2,24218,2,16023275,2,24174,91,895036601,293,13821916,0,0
8,i01r06c05s05,2,702011,2,4242,2,103362,2,5935277,1,307214336,1,256708315,1,1883203,1,10507398,2,309822874,2,2553984,1,3155613,2,16407,2,78308445,2,33478,2,15000963,2,36632,91,915223711,293,14263638,0,0
9,i01r06c05s05,2,664838,2,4563,2,122169,2,1993217,1,343661145,1,307352701,1,1612464,1,17878736,2,345982451,2,3195089,1,3299523,2,13940,2,73761888,2,28650,2,20747846,2,27842,91,882827251,293,13868547,0,0
10,i01r06c05s05,2,669244,2,6148,2,94644,2,1908411,1,333549400,1,287850917,1,1873229,1,10672441,2,336117822,2,2888727,1,3148219,2,11703,2,61938896,2,19957,2,16959076,2,25427,91,909103269,293,14052979,0,0
