rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r01c03s01,2,290579,2,14856,2,45847,2,399634,1,1474379,1,123606080,1,1169210,1,241474,2,2971391,2,8154,1,2187265,2,3507,2,7689073,2,2834,2,1342235,2,18294,64,17698918,189,3630528,0,0
1,i01r01c03s01,2,275168,2,13189,2,43214,2,503775,1,2690999,1,121896135,1,1334097,1,218689,2,4325858,2,10671,1,2196090,2,3765,2,6875865,2,2324,2,2064148,2,17595,64,19298513,189,3731680,0,0
2,i01r01c03s01,2,261163,2,13021,2,43065,2,300825,1,2928138,1,123231366,1,1296695,1,401302,2,4510799,2,6758,1,2190406,2,4043,2,7082426,2,2407,2,1678689,2,19141,64,18912336,189,3643387,0,0
3,i01r01c03s01,2,263088,2,13629,2,43374,2,488206,1,2709050,1,122289763,1,1300496,1,199009,2,4298255,2,7364,1,2179778,2,4215,2,6955560,2,3666,2,1749111,2,19056,64,19593756,189,3649244,0,0
4,i01r01c03s01,2,264595,2,13464,2,41740,2,283016,1,2409315,1,121482438,1,1261401,1,220319,2,3961301,2,7764,1,2154646,2,3982,2,6961166,2,2523,2,1709358,2,17035,64,18876984,189,3582135,0,0
5,i01r01c03s01,2,272083,2,13011,2,41150,2,394888,1,3059926,1,123540860,1,1257227,1,202666,2,4615444,2,5519,1,2193409,2,4100,2,6960183,2,2418,2,1785284,2,18707,64,19418583,189,3675228,0,0
6,i01r01c03s01,2,274526,2,13548,2,41024,2,550117,1,4014491,1,124947270,1,1215184,1,429835,2,5530195,2,6342,1,2155151,2,3996,2,7126532,2,2893,2,1600406,2,20951,64,18503293,189,3617834,0,0
7,i01r01c03s01,2,277904,2,13760,2,38110,2,326897,1,3062328,1,122930967,1,1161829,1,406879,2,4527439,2,7473,1,2153522,2,7132,2,6998401,2,3267,2,1916897,2,18246,64,19756921,189,3980907,0,0
8,i01r01c03s01,2,269943,2,13955,2,40838,2,409842,1,4281442,1,123646847,1,1369984,1,220054,2,5948133,2,6723,1,2192814,2,4032,2,6798249,2,2726,2,1668182,2,19068,64,19320969,189,3555870,0,0
9,i01r01c03s01,2,261283,2,13302,2,39616,2,276889,1,3179946,1,121651037,1,1147557,1,239885,2,4613700,2,8943,1,2176095,2,3514,2,6689339,2,2358,2,1748068,2,17866,64,19247784,189,3748951,0,0
