rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i04r09c03s01,2,826058,2,4215,2,175160,2,3976815,1,117182663,1,813737575,1,4430388,1,20176269,2,122468268,2,4317478,1,11763900,2,35631,2,85615867,2,33998,2,67617893,2,53974,78,703878852,385,30646492,0,0
1,i04r09c03s01,2,868316,2,3767,2,200224,2,3991729,1,153841790,1,809347643,1,4360628,1,34423975,2,159093646,2,4415575,1,11652702,2,22567,2,82358441,2,35520,2,66423902,2,47091,78,1142303328,385,30268649,0,0
2,i04r09c03s01,2,889274,2,4073,2,198318,2,3921226,1,133897223,1,806158663,1,4428097,1,20038267,2,139236638,2,5697832,1,11999588,2,40144,2,91042482,2,33098,2,94328591,2,58098,78,1122138090,385,30950651,0,0
3,i04r09c03s01,2,867498,2,3992,2,180433,2,8672270,1,148154252,1,755133952,1,4446448,1,22444455,2,153489855,2,4498901,1,11719035,2,56105,2,106577263,2,84657,2,66627423,2,93140,78,1161923577,385,30845096,0,0
4,i04r09c03s01,2,898393,2,3870,2,190319,2,7174741,1,125085063,1,738754540,1,4477411,1,19886597,2,130483236,2,4779430,1,11554518,2,55693,2,106756745,2,86711,2,66317683,2,94748,78,1149022662,385,31334088,0,0
5,i04r09c03s01,2,857747,2,4106,2,256593,2,10660400,1,187695613,1,763107591,1,4500158,1,22551162,2,193077622,2,5777912,1,11997133,2,49481,2,121736100,2,66950,2,83900074,2,73018,78,1116758217,385,30970424,0,0
6,i04r09c03s01,2,899018,2,4151,2,179730,2,4131529,1,84642960,1,807040783,1,4515499,1,21662055,2,90077997,2,4387998,1,11751774,2,36259,2,84531899,2,34131,2,64055674,2,50439,78,1118021611,385,31056419,0,0
7,i04r09c03s01,2,861640,2,4227,2,194651,2,8365023,1,178579115,1,792930180,1,4353285,1,22610124,2,183818403,2,4683437,1,11503801,2,48082,2,101757783,2,62026,2,64178874,2,80460,78,1162927768,385,30806986,0,0
8,i04r09c03s01,2,832329,2,4671,2,179897,2,4069292,1,115013087,1,814014686,1,4501707,1,20201947,2,120369551,2,4432128,1,11727248,2,24942,2,85209048,2,34386,2,66387348,2,50569,78,1154392181,385,30357928,0,0
9,i04r09c03s01,2,858567,2,4069,2,171154,2,9034693,1,155338265,1,812873810,1,4436955,1,22601136,2,160654686,2,4449829,1,11516213,2,30100,2,106449711,2,72541,2,64867157,2,88672,78,1136812124,385,29631765,0,0
10,i04r09c03s01,2,923178,2,4332,2,194204,2,7225487,1,114796161,1,793980522,1,4540720,1,22198581,2,120280952,2,5074398,1,11582468,2,29210,2,103687405,2,75721,2,66238183,2,97266,78,1159420939,385,30357784,0,0
11,i04r09c03s01,2,845661,2,3811,2,169205,2,3668205,1,110137775,1,812699556,1,4540810,1,22223995,2,115544559,2,4659111,1,11716089,2,23632,2,81365145,2,35162,2,65741077,2,51640,78,1159937939,385,30079224,0,0
12,i04r09c03s01,2,897445,2,4097,2,173224,2,4275146,1,84657921,1,794948568,1,4470144,1,33867022,2,90046765,2,4351708,1,12005327,2,34536,2,85262007,2,32918,2,64132103,2,45871,78,1131448936,385,30447939,0,0
13,i04r09c03s01,2,856822,2,4363,2,174246,2,8483015,1,109487628,1,803044178,1,4466713,1,33752914,2,114833035,2,4656495,1,11719356,2,45668,2,100539968,2,54075,2,63937284,2,66189,78,1150789315,385,30049998,0,0
