rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r06c05s05,2,555116,2,4626,2,97834,2,5854799,1,287105173,1,276091512,1,1512620,1,11595436,2,289203174,2,2508728,1,3156767,2,25394,2,76418541,2,35214,2,12974184,2,38371,91,627580226,293,16826639,0,0
1,i01r06c05s05,2,703353,2,4314,2,93868,2,5874910,1,333099875,1,322660329,1,1888448,1,17161197,2,335713675,2,3280885,1,3172148,2,25724,2,80595335,2,36381,2,18564713,2,36996,91,892060026,293,16150403,0,0
2,i01r06c05s05,2,708585,2,4639,2,85752,2,5755918,1,277461647,1,315355310,1,1839245,1,10847056,2,280031216,2,2566664,1,3122187,2,22099,2,74688288,2,39686,2,14241968,2,37492,91,893980057,293,16318184,0,0
3,i01r06c05s05,2,694897,2,4741,2,91112,2,1979040,1,300934386,1,322883372,1,1773532,1,11154751,2,303424883,2,2940770,1,3087284,2,16737,2,61617374,2,18676,2,16085809,2,24300,91,921298007,293,16049124,0,0
4,i01r06c05s05,2,689362,2,4507,2,92163,2,5658655,1,352259791,1,139142623,1,1792757,1,11839001,2,354764565,2,2438006,1,3152759,2,32900,2,75270552,2,40921,2,14983672,2,55357,91,917577398,293,16292373,0,0
5,i01r06c05s05,2,682300,2,4330,2,90778,2,1787545,1,342006584,1,323152566,1,1695231,1,11841319,2,344406202,2,3346302,1,3087141,2,15468,2,72540706,2,23199,2,21561080,2,24789,91,911526150,293,15866480,0,0
6,i01r06c05s05,2,697958,2,4773,2,86424,2,5985442,1,351789882,1,266464133,1,1741937,1,17049493,2,354251554,2,2492697,1,3129762,2,18229,2,75736175,2,40070,2,12854658,2,41356,91,909832624,293,14389147,0,0
7,i01r06c05s05,2,692657,2,4025,2,107972,2,2715605,1,357158722,1,268078181,1,1711876,1,11121673,2,359585591,2,3512758,1,3086655,2,19325,2,60901538,2,21915,2,20807944,2,25941,91,913635841,293,16179177,0,0
8,i01r06c05s05,2,646095,2,4788,2,99310,2,1973429,1,282669117,1,287957501,1,1893708,1,18662349,2,285230920,2,2917328,1,3136102,2,11555,2,62902948,2,22359,2,15891555,2,25026,91,898172007,293,14562340,0,0
9,i01r06c05s05,2,681987,2,4323,2,97682,2,1849860,1,306748629,1,277108837,1,1594933,1,10923105,2,309048286,2,2716059,1,3142647,2,11683,2,57107569,2,19750,2,15046929,2,22990,91,899399192,293,14016201,0,0
10,i01r06c05s05,2,696111,2,4458,2,84477,2,1862742,1,277038670,1,251208892,1,1881461,1,10791813,2,279637539,2,2887027,1,3096869,2,10920,2,63532136,2,23163,2,17127143,2,20643,91,907682910,293,14132044,0,0
11,i01r06c05s05,2,678420,2,4615,2,100528,2,5780595,1,349062367,1,317166871,1,1713585,1,18270627,2,351476189,2,2489047,1,3234183,2,16306,2,76756398,2,30313,2,13361230,2,34965,91,901003959,293,13966121,0,0
12,i01r06c05s05,2,621531,2,4469,2,102268,2,1845131,1,354007448,1,314097206,1,1678186,1,11393642,2,356329546,2,2652283,1,3154396,2,11507,2,58110817,2,18422,2,15792720,2,22796,91,917989244,293,14138178,0,0
13,i01r06c05s05,2,708468,2,4768,2,97077,2,1752918,1,289085945,1,321830274,1,1861122,1,18222102,2,291679014,2,2860099,1,3234840,2,11316,2,62881685,2,19382,2,15739620,2,19096,91,888567928,293,14292790,0,0
14,i01r06c05s05,2,678985,2,4453,2,130478,2,6446446,1,353058017,1,261081912,1,1809028,1,11072594,2,355571518,2,3293501,1,3136474,2,17900,2,88738618,2,34508,2,19586051,2,39493,91,908893835,293,13998288,0,0
15,i01r06c05s05,2,698531,2,4490,2,129128,2,7102805,1,357103588,1,319089386,1,1671134,1,11325197,2,359495561,2,3316677,1,3073004,2,29556,2,87655196,2,48311,2,18155454,2,43966,91,913253842,293,16478354,0,0
16,i01r06c05s05,2,631086,2,5099,2,96937,2,5689932,1,286458701,1,283710675,1,1688705,1,10866644,2,288805806,2,2514436,1,3100696,2,32900,2,76219079,2,34494,2,14746920,2,53966,91,909840284,293,16339486,0,0
17,i01r06c05s05,2,680287,2,5364,2,98883,2,5793818,1,348162643,1,321079580,1,1857323,1,12024796,2,350726913,2,2475082,1,3068151,2,23692,2,79757381,2,31412,2,13968298,2,35670,91,911437955,293,16626626,0,0
18,i01r06c05s05,2,738403,2,4332,2,108256,2,1968849,1,303676649,1,111812907,1,1710328,1,10808932,2,306149537,2,2717286,1,3279848,2,11544,2,57998207,2,22806,2,15700783,2,23420,91,900409227,293,14143821,0,0
19,i01r06c05s05,2,695753,2,5090,2,87629,2,1675125,1,290434732,1,322546022,1,1784082,1,10940208,2,292938860,2,2664566,1,3097113,2,16116,2,57581086,2,21451,2,14630639,2,22059,91,922377702,293,16065316,0,0
20,i01r06c05s05,2,706711,2,4208,2,102199,2,5955513,1,348932331,1,266660415,1,1898645,1,10737654,2,351561663,2,2537655,1,3148206,2,23849,2,80271851,2,36984,2,14573070,2,39403,91,914998522,293,16586656,0,0
21,i01r06c05s05,2,679347,2,4441,2,87505,2,5702847,1,330793026,1,287790698,1,1772221,1,11009158,2,333266344,2,2527695,1,3147786,2,15570,2,76158530,2,36388,2,14153605,2,32075,91,912833697,293,14049799,0,0
22,i01r06c05s05,2,712298,2,4318,2,96288,2,2115704,1,296336243,1,288332448,1,1887884,1,11900362,2,298960479,2,2780621,1,3078497,2,16099,2,63044814,2,17445,2,17107320,2,23527,91,915200689,293,16287357,0,0
23,i01r06c05s05,2,683815,2,4163,2,151930,2,6448035,1,345255845,1,323192343,1,1869764,1,17863117,2,347832520,2,3224289,1,3239900,2,18463,2,90850862,2,36410,2,16835430,2,40061,91,894525151,293,13948173,0,0
24,i01r06c05s05,2,721223,2,4551,2,91098,2,1687768,1,282256101,1,310299070,1,1859413,1,10874726,2,284859297,2,2658837,1,3145038,2,10791,2,55663911,2,22340,2,16725603,2,24177,91,921444010,293,14058560,0,0
25,i01r06c05s05,2,702345,2,4873,2,112167,2,2052577,1,317329019,1,322276453,1,1909829,1,11172164,2,319979490,2,2803379,1,3145525,2,22152,2,61257354,2,19214,2,15398026,2,24007,91,913986775,293,17413609,0,0
26,i01r06c05s05,2,705389,2,4044,2,90389,2,1631715,1,273624717,1,295342485,1,1747724,1,10931996,2,276099569,2,3354579,1,3152621,2,19133,2,56722406,2,16671,2,21870352,2,26648,91,914557384,293,16236115,0,0
27,i01r06c05s05,2,696645,2,4096,2,104636,2,5938968,1,309831747,1,322020613,1,1739097,1,12483454,2,312287998,2,2481079,1,3143791,2,35676,2,80136524,2,36019,2,12768710,2,58514,91,919189631,293,16949536,0,0
