rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i04r09c03s01,2,810767,2,4428,2,178374,2,4160930,1,80399041,1,320653387,1,4479704,1,19548785,2,85716820,2,4356726,1,11873273,2,35423,2,84726319,2,34188,2,65908238,2,52095,78,672280087,385,28218431,0,0
1,i04r09c03s01,2,881494,2,4548,2,184713,2,3676595,1,83311324,1,313178882,1,4386756,1,20694789,2,88600028,2,4562806,1,11750434,2,23097,2,80510632,2,32098,2,65522502,2,47134,78,1122997156,385,30094572,0,0
2,i04r09c03s01,2,871469,2,3989,2,183225,2,3772529,1,98219134,1,315056938,1,4421425,1,34893552,2,103534213,2,4372689,1,11868292,2,34502,2,80322151,2,31593,2,66103752,2,45974,78,1131976816,385,29345205,0,0
3,i04r09c03s01,2,882490,2,3888,2,184507,2,4014568,1,150321549,1,321813260,1,4434296,1,21516134,2,155659291,2,4449201,1,11828237,2,35097,2,83681063,2,38175,2,66752942,2,48868,78,1142554196,385,29959031,0,0
4,i04r09c03s01,2,873327,2,4012,2,181313,2,7437115,1,135320514,1,317329082,1,4493914,1,21711507,2,140708789,2,4621813,1,11852352,2,29437,2,107522199,2,80599,2,65005619,2,84092,78,1131468230,385,30177622,0,0
5,i04r09c03s01,2,874588,2,3965,2,177782,2,9338541,1,142823274,1,317583560,1,4485977,1,21021243,2,148204016,2,4904371,1,11833401,2,48376,2,101527921,2,78853,2,64564515,2,81833,78,1138380406,385,30775219,0,0
6,i04r09c03s01,2,882518,2,4129,2,183977,2,4198056,1,175581503,1,313142022,1,4555893,1,20673790,2,181039851,2,4331233,1,11599791,2,23198,2,84316411,2,35400,2,63189253,2,49955,78,1129424374,385,30389071,0,0
7,i04r09c03s01,2,873278,2,4199,2,196435,2,9147181,1,157517219,1,312817213,1,4332495,1,21229194,2,162745689,2,4484639,1,11609077,2,28065,2,105364445,2,60612,2,65233293,2,70783,78,1149630712,385,29227507,0,0
8,i04r09c03s01,2,864373,2,4135,2,185375,2,4098515,1,81455477,1,336632940,1,4548725,1,33817469,2,86890935,2,4365195,1,11845222,2,34019,2,84874054,2,35643,2,64441535,2,51727,78,1125049876,385,30441118,0,0
9,i04r09c03s01,2,866017,2,3901,2,182431,2,9607488,1,151944767,1,334604939,1,4454289,1,21158169,2,157286234,2,4506329,1,11832710,2,52502,2,107322699,2,73665,2,66036355,2,90420,78,1133133931,385,30816337,0,0
10,i04r09c03s01,2,840223,2,3897,2,191163,2,6867692,1,75793919,1,316333049,1,4536131,1,34489554,2,81189833,2,4810317,1,11694737,2,55603,2,104616563,2,76094,2,64447007,2,97115,78,1172573629,385,30491738,0,0
