rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i04r09c03s01,2,788013,2,4324,2,199656,2,4438133,1,183363396,1,533724378,1,4369768,1,21132207,2,188550562,2,4315945,1,11920161,2,24648,2,84572082,2,39945,2,66184262,2,55942,78,693802889,385,28093181,0,0
1,i04r09c03s01,2,903632,2,4231,2,171846,2,3581060,1,113825189,1,567113745,1,4378548,1,20560048,2,119127789,2,4612808,1,11803657,2,34668,2,81205738,2,30488,2,64564473,2,46890,78,1117958272,385,29639279,0,0
2,i04r09c03s01,2,867771,2,3990,2,179320,2,3798479,1,90331213,1,607527270,1,4434334,1,35778998,2,95654289,2,4386788,1,12140846,2,34339,2,84358149,2,32273,2,65614345,2,48439,78,1099806720,385,30875768,0,0
3,i04r09c03s01,2,855973,2,4043,2,174566,2,8506661,1,135297528,1,526066686,1,4443394,1,32393277,2,140617784,2,4766634,1,11878255,2,27280,2,104162833,2,61195,2,67617891,2,74438,78,1133770321,385,29725767,0,0
4,i04r09c03s01,2,859913,2,4511,2,220024,2,8474155,1,194391685,1,578448923,1,4445222,1,21657774,2,199720174,2,4720212,1,11905230,2,37262,2,115051800,2,100383,2,83074954,2,105747,78,1105320385,385,30718666,0,0
5,i04r09c03s01,2,920935,2,4456,2,187081,2,7821298,1,137984558,1,584752909,1,4443516,1,21015697,2,143370489,2,4856828,1,11869476,2,47806,2,101294394,2,59791,2,64606114,2,80156,78,1117352525,385,30677630,0,0
6,i04r09c03s01,2,851720,2,4335,2,165433,2,3680897,1,73245023,1,498087151,1,4478632,1,20613290,2,78594110,2,4435221,1,11652605,2,34710,2,87885274,2,33131,2,64565549,2,51629,78,1121863001,385,30702093,0,0
7,i04r09c03s01,2,897068,2,4072,2,186508,2,7910229,1,172432384,1,593473649,1,4324085,1,21328945,2,177675305,2,4993973,1,11656725,2,51019,2,101265052,2,88985,2,64764349,2,74010,78,1142862092,385,29844953,0,0
8,i04r09c03s01,2,853142,2,4053,2,182883,2,4573546,1,95489558,1,540761729,1,4425786,1,21047480,2,100789495,2,4330107,1,11886214,2,36018,2,84713542,2,37668,2,64555456,2,51473,78,1133477706,385,31395020,0,0
9,i04r09c03s01,2,896604,2,4261,2,168016,2,9072356,1,169141487,1,541936535,1,4503257,1,20518762,2,174562251,2,4496909,1,11662664,2,46321,2,107703227,2,59731,2,68246480,2,69101,78,1150591214,385,30363109,0,0
10,i04r09c03s01,2,864677,2,4316,2,241019,2,8744614,1,194338094,1,530993611,1,4538203,1,20895377,2,199763292,2,6190759,1,11694940,2,39547,2,111734206,2,90697,2,85531447,2,108726,78,1133688381,385,30231418,0,0
11,i04r09c03s01,2,914318,2,4335,2,192012,2,4224326,1,182775288,1,582902000,1,4469557,1,35614893,2,188181196,2,4348068,1,11892225,2,23481,2,84178362,2,37579,2,65304331,2,52162,78,1136828947,385,30446883,0,0
12,i04r09c03s01,2,873240,2,4475,2,170346,2,3767019,1,106241894,1,599851213,1,4390966,1,35128849,2,111528661,2,4567560,1,11906965,2,23460,2,84811801,2,33135,2,63551832,2,48573,78,1143286265,385,30206987,0,0
13,i04r09c03s01,2,868404,2,4438,2,177814,2,8757047,1,168821044,1,605849539,1,4497028,1,35738009,2,174207644,2,4676910,1,11877508,2,46171,2,102960771,2,77892,2,64594926,2,71216,78,1135209806,385,30398294,0,0
14,i04r09c03s01,2,857791,2,4252,2,188869,2,4207260,1,121675579,1,606186248,1,4475907,1,34395717,2,127031598,2,5610774,1,12104493,2,34191,2,86947174,2,38373,2,90780372,2,48671,78,1128042551,385,31048237,0,0
15,i04r09c03s01,2,901062,2,4365,2,180600,2,8300545,1,113511700,1,540725264,1,4452463,1,33155879,2,118886196,2,4778111,1,12042481,2,26445,2,101339562,2,54350,2,64121641,2,77263,78,1147643445,385,30697533,0,0
16,i04r09c03s01,2,866220,2,4252,2,165744,2,3737617,1,73730902,1,532370204,1,4497949,1,34391491,2,79115356,2,4364938,1,11893811,2,23403,2,87035981,2,32156,2,66320548,2,49490,78,1164625307,385,30543123,0,0
17,i04r09c03s01,2,927084,2,4022,2,214233,2,9557966,1,195778449,1,539631431,1,4489623,1,20719874,2,201217194,2,5693040,1,11875072,2,28805,2,115259397,2,86887,2,84375561,2,63694,78,1135997366,385,27031768,0,0
18,i04r09c03s01,2,867441,2,4234,2,185289,2,3688774,1,114000519,1,595592693,1,4377262,1,20806725,2,119266848,2,6047961,1,12125457,2,23198,2,78537938,2,33755,2,82092851,2,50658,78,1112953401,385,29459037,0,0
19,i04r09c03s01,2,899203,2,4258,2,170777,2,4269068,1,168773173,1,508085954,1,4438763,1,36806559,2,174131502,2,4449766,1,11853482,2,33865,2,83151461,2,35515,2,65640003,2,46080,78,1126064041,385,30391738,0,0
20,i04r09c03s01,2,861352,2,4322,2,188415,2,4381740,1,95546086,1,578449408,1,4364351,1,20515228,2,100792568,2,4606782,1,12121108,2,23241,2,80444465,2,36240,2,63802736,2,52813,78,1121488830,385,30212205,0,0
21,i04r09c03s01,2,924313,2,4381,2,180721,2,3412132,1,129822806,1,545855708,1,4268138,1,21274284,2,135037760,2,5109220,1,11710035,2,23195,2,77210064,2,33183,2,65719827,2,50117,78,1121744565,385,29861252,0,0
22,i04r09c03s01,2,851794,2,3986,2,185285,2,7512129,1,95155348,1,581457314,1,4315287,1,34831800,2,100342649,2,4647957,1,11638561,2,44773,2,103114502,2,57049,2,65250607,2,65076,78,1137821845,385,30417054,0,0
23,i04r09c03s01,2,845676,2,4204,2,202286,2,3916286,1,177171980,1,587271086,1,4343943,1,35183865,2,182384471,2,4459347,1,12109954,2,35149,2,82595432,2,39614,2,65738908,2,52385,78,1124264026,385,30446298,0,0
24,i04r09c03s01,2,853858,2,4524,2,190428,2,3766464,1,178265282,1,599712855,1,4304453,1,21132189,2,183447716,2,4239578,1,12121056,2,34107,2,82036102,2,35324,2,65386918,2,48389,78,1095278186,385,31026000,0,0
25,i04r09c03s01,2,901507,2,4099,2,182405,2,3456556,1,142721251,1,502205573,1,4296400,1,20679206,2,147940041,2,4924006,1,12161292,2,34573,2,81826563,2,37259,2,67016735,2,54911,78,1107611103,385,30561722,0,0
26,i04r09c03s01,2,836124,2,4183,2,194771,2,4033888,1,93326288,1,601192140,1,4364560,1,20880440,2,98548321,2,4581032,1,12106019,2,32863,2,82769936,2,35506,2,66520624,2,47634,78,1123048495,385,30246860,0,0
27,i04r09c03s01,2,891863,2,4052,2,186908,2,4225730,1,171602373,1,500638177,1,4249818,1,36217532,2,176765834,2,4338984,1,11646800,2,35478,2,81316513,2,34947,2,66464156,2,50336,78,1130485949,385,30712280,0,0
28,i04r09c03s01,2,872997,2,4246,2,217236,2,4321763,1,95524109,1,574575713,1,4378714,1,20367224,2,100797441,2,6175090,1,11660134,2,34077,2,86111461,2,33766,2,76735630,2,52782,78,1116688300,385,31212859,0,0
29,i04r09c03s01,2,891315,2,4272,2,193016,2,4111436,1,135515337,1,546048306,1,4375516,1,20926439,2,140803686,2,5458291,1,11622045,2,35886,2,88103558,2,33122,2,95800061,2,51649,78,1126919423,385,30454748,0,0
30,i04r09c03s01,2,851556,2,3963,2,183005,2,3658834,1,174289956,1,605282894,1,4447350,1,34434625,2,179610590,2,4220456,1,11897156,2,23160,2,83755585,2,35540,2,66310604,2,47311,78,1117418542,385,29658809,0,0
31,i04r09c03s01,2,892307,2,4364,2,195400,2,3503063,1,141495643,1,503008950,1,4403963,1,20641073,2,146814318,2,5792056,1,11684248,2,34632,2,84430369,2,33939,2,93191266,2,51322,78,1132448834,385,30213789,0,0
32,i04r09c03s01,2,864843,2,4213,2,180234,2,7475610,1,91900530,1,584052750,1,4382613,1,35725354,2,97166689,2,4640345,1,11661297,2,30415,2,107924910,2,82313,2,66488757,2,87073,78,1108935321,385,30087965,0,0
33,i04r09c03s01,2,894425,2,4243,2,181291,2,3823469,1,135541108,1,575190509,1,4453217,1,20689248,2,140911294,2,4587780,1,11864249,2,23453,2,79947497,2,33496,2,64276332,2,50691,78,1136946604,385,30832706,0,0
34,i04r09c03s01,2,867552,2,4260,2,222799,2,4100556,1,183533099,1,586503880,1,4359867,1,31792228,2,188782488,2,4589977,1,11933773,2,33833,2,80905466,2,37676,2,66433902,2,53603,78,1135043040,385,30428064,0,0
35,i04r09c03s01,2,899169,2,3977,2,173119,2,8172316,1,170151045,1,585936981,1,4434486,1,33344931,2,175507086,2,4515115,1,11821004,2,28424,2,103325384,2,69462,2,67083828,2,83865,78,1137594246,385,30047593,0,0
36,i04r09c03s01,2,848750,2,4308,2,180624,2,3857393,1,79391687,1,583750636,1,4439116,1,20568608,2,84700963,2,4368644,1,11851859,2,34624,2,87279971,2,34231,2,65079107,2,52802,78,1123866946,385,30508310,0,0
37,i04r09c03s01,2,910000,2,4464,2,177731,2,4021001,1,168661983,1,499651402,1,4316396,1,20706311,2,173910319,2,4638574,1,11663237,2,23091,2,77484355,2,34388,2,65774649,2,48251,78,1141187317,385,29581826,0,0
38,i04r09c03s01,2,863869,2,4283,2,174902,2,4076399,1,91818750,1,606292137,1,4496530,1,20258335,2,97200194,2,4363024,1,11967986,2,23824,2,85227031,2,35504,2,66586513,2,50774,78,1115127022,385,30138407,0,0
39,i04r09c03s01,2,917829,2,4073,2,191105,2,3817530,1,158252587,1,583586495,1,4337346,1,21303036,2,163529074,2,4706046,1,11680345,2,33626,2,81361423,2,33131,2,66634490,2,47963,78,1128445166,385,31030564,0,0
40,i04r09c03s01,2,899609,2,4286,2,188202,2,4315346,1,94139682,1,600640755,1,4415583,1,21868170,2,99475932,2,4273076,1,11764311,2,35162,2,81996587,2,35234,2,65843504,2,52360,78,1127674230,385,31700691,0,0
41,i04r09c03s01,2,908057,2,4752,2,182702,2,8147049,1,126441424,1,597120245,1,4372279,1,20700945,2,131743959,2,5494909,1,11878264,2,25742,2,99567413,2,61231,2,65045905,2,66881,78,1103359985,385,30294748,0,0
42,i04r09c03s01,2,853197,2,4304,2,185938,2,6809706,1,120698427,1,602632738,1,4432924,1,31899507,2,126006093,2,4796836,1,11939638,2,46539,2,102410305,2,53211,2,64766553,2,67669,78,1107669754,385,30850721,0,0
