rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r01c03s01,2,282817,2,14366,2,41335,2,422763,1,5533470,1,164629370,1,1375702,1,221106,2,7235766,2,11456,1,2183643,2,3740,2,6333728,2,3463,2,1480865,2,18039,64,18882810,189,3624512,0,0
1,i01r01c03s01,2,279748,2,13756,2,46125,2,606183,1,5451295,1,163933182,1,1333530,1,201560,2,7091444,2,9003,1,2198636,2,3547,2,6596787,2,2577,2,1896236,2,17325,64,19431650,189,3756502,0,0
2,i01r01c03s01,2,269895,2,12985,2,39598,2,245187,1,4236078,1,165381367,1,1278754,1,231174,2,5810157,2,8274,1,2235602,2,3915,2,6441761,2,2084,2,1598580,2,17405,64,17485295,189,3658603,0,0
3,i01r01c03s01,2,285933,2,13011,2,40171,2,311732,1,4514685,1,163862704,1,1190363,1,256982,2,6016992,2,6610,1,2229904,2,3459,2,6706295,2,2413,2,1645581,2,18156,64,18173941,189,3756934,0,0
4,i01r01c03s01,2,267176,2,13354,2,38870,2,397426,1,4818424,1,165786292,1,1383363,1,283931,2,6494023,2,6088,1,2188138,2,3547,2,6547716,2,2466,2,1562051,2,17661,64,19474349,189,3754263,0,0
5,i01r01c03s01,2,274508,2,13891,2,37037,2,299965,1,3040631,1,164175698,1,1244492,1,209623,2,4586605,2,6597,1,2181708,2,3511,2,6665152,2,2218,2,1647622,2,17952,64,20476533,189,3754661,0,0
6,i01r01c03s01,2,279483,2,13043,2,38029,2,321548,1,3579212,1,165874989,1,1148911,1,204961,2,5032242,2,7978,1,2234901,2,3658,2,6611602,2,2672,2,1677364,2,17295,64,17506723,189,3884354,0,0
7,i01r01c03s01,2,274937,2,13567,2,45899,2,297788,1,5676104,1,163133148,1,1145175,1,209668,2,7125326,2,6245,1,2188559,2,3705,2,6445514,2,2267,2,1573361,2,17165,64,20271675,189,3707891,0,0
8,i01r01c03s01,2,265212,2,14071,2,41242,2,315450,1,5729496,1,164737287,1,1339472,1,193241,2,7360376,2,5405,1,2185439,2,7899,2,7346806,2,3609,2,1584717,2,27315,64,19621148,189,3995637,0,0
9,i01r01c03s01,2,273718,2,13838,2,39320,2,336604,1,4668966,1,164508888,1,1281405,1,243106,2,6250103,2,10086,1,2186400,2,3826,2,6675388,2,2450,2,1879702,2,19164,64,20479182,189,3745858,0,0
