rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
24,i01r06c05s05,2,622201,2,4349,2,95159,2,1717057,1,264319278,1,303998766,1,1758963,1,12810193,2,266723253,2,2632005,1,3170808,2,10877,2,53986781,2,21716,2,16382245,2,19785,91,912418083,293,13941764,0,0
25,i01r06c05s05,2,658876,2,4483,2,88250,2,1767175,1,339387214,1,345514000,1,1864459,1,19368003,2,341932209,2,2787916,1,3166780,2,21314,2,61603284,2,18106,2,15474727,2,23572,91,903650172,293,16612707,0,0
26,i01r06c05s05,2,661697,2,4349,2,98794,2,4826819,1,300899079,1,351492608,1,1643659,1,11991435,2,303225810,2,2535491,1,3252336,2,20366,2,68482936,2,24571,2,14064398,2,29913,91,902796006,293,16255380,0,0
27,i01r06c05s05,2,627704,2,5021,2,93556,2,6568735,1,346974114,1,354460453,1,1745909,1,18853526,2,349368277,2,2535273,1,3212397,2,33895,2,80807979,2,33568,2,12851075,2,53987,91,906727348,293,16758317,0,0
28,i01r06c05s05,2,645041,2,4434,2,104851,2,5888381,1,292402757,1,291307999,1,1777823,1,19444385,2,294848546,2,2500949,1,3168587,2,21018,2,73304346,2,38628,2,14069677,2,32190,91,916624555,293,16387403,0,0
29,i01r06c05s05,2,692928,2,4478,2,92506,2,1571774,1,283983802,1,265486477,1,1837869,1,19227500,2,286536372,2,2632890,1,3247822,2,16928,2,56206061,2,17564,2,15126588,2,23183,91,902670387,293,16179549,0,0
30,i01r06c05s05,2,685473,2,4656,2,98195,2,6089482,1,272205335,1,320086561,1,1891229,1,18827508,2,274803086,2,2590803,1,3168890,2,16817,2,77179070,2,30878,2,14889209,2,46976,91,917058163,293,14284894,0,0
31,i01r06c05s05,2,646808,2,4380,2,91553,2,4744223,1,293561439,1,340376360,1,1676052,1,17968257,2,295905818,2,2496960,1,3206808,2,14777,2,71983821,2,26654,2,14420299,2,34061,91,888851529,293,14007943,0,0
32,i01r06c05s05,2,626836,2,5032,2,101356,2,1718464,1,334100988,1,300371287,1,1747684,1,15737766,2,336502431,2,2648876,1,3247033,2,11615,2,56099157,2,24674,2,15742875,2,26334,91,899890389,293,14234123,0,0
33,i01r06c05s05,2,651537,2,4267,2,104276,2,6331251,1,346627004,1,354738218,1,1858732,1,15197455,2,349158262,2,2558261,1,3165126,2,15934,2,79172037,2,38613,2,13836374,2,35474,91,911781965,293,14159816,0,0
34,i01r06c05s05,2,683097,2,4648,2,117967,2,1991864,1,345041869,1,309302932,1,1749078,1,12745728,2,347497468,2,2659468,1,3167445,2,12033,2,55371729,2,19166,2,15864322,2,23725,91,910809594,293,14066824,0,0
35,i01r06c05s05,2,660695,2,4281,2,105922,2,2132251,1,346740357,1,353774451,1,1696885,1,19436168,2,349119531,2,2665736,1,3104496,2,17099,2,56514196,2,22563,2,15447430,2,21271,91,916780703,293,16125258,0,0
36,i01r06c05s05,2,688076,2,4573,2,133842,2,2994823,1,346273001,1,303979709,1,1640766,1,11933614,2,348625472,2,3402709,1,3241282,2,17414,2,64690119,2,34044,2,19446444,2,30956,91,897477898,293,14607885,0,0
37,i01r06c05s05,2,650324,2,4454,2,107867,2,5957410,1,343971915,1,347502451,1,1781070,1,17152562,2,346424641,2,2573729,1,3248653,2,22507,2,76412864,2,33693,2,14105844,2,37347,91,898776549,293,16491194,0,0
38,i01r06c05s05,2,661675,2,4244,2,108325,2,6000354,1,303732943,1,321472587,1,1712092,1,13147829,2,306129002,2,2549480,1,3168618,2,13838,2,74328580,2,30550,2,14594998,2,33058,91,911523765,293,14101481,0,0
39,i01r06c05s05,2,663144,2,4055,2,103243,2,2038475,1,343954902,1,354457177,1,1763794,1,20114530,2,346403674,2,2649439,1,3152960,2,22491,2,57967876,2,23156,2,15620379,2,25981,91,890861750,293,16622882,0,0
40,i01r06c05s05,2,642845,2,4176,2,103504,2,5872604,1,340688633,1,304480040,1,1821091,1,12075894,2,343173293,2,2533863,1,3117454,2,21561,2,74447500,2,31518,2,14893123,2,34931,91,907272879,293,16265869,0,0
41,i01r06c05s05,2,659571,2,4399,2,83109,2,6204484,1,344960262,1,313565265,1,1844214,1,14170431,2,347484724,2,2489556,1,3159577,2,17026,2,76406738,2,33912,2,14516347,2,34903,91,904366596,293,14093549,0,0
42,i01r06c05s05,2,674171,2,4541,2,104075,2,2026085,1,262872883,1,317697711,1,1828270,1,18403866,2,265398348,2,2645175,1,3166184,2,23106,2,63393290,2,25595,2,15433693,2,23471,91,917198133,293,16292767,0,0
43,i01r06c05s05,2,660433,2,4620,2,97717,2,6360340,1,345954896,1,353491375,1,1788957,1,12314889,2,348425300,2,2496957,1,3089301,2,25203,2,77802738,2,37176,2,14550881,2,37102,91,908422173,293,16407229,0,0
44,i01r06c05s05,2,698687,2,4316,2,99168,2,6055799,1,326145761,1,313804411,1,1834215,1,18407545,2,328701505,2,2475513,1,3231326,2,23577,2,75357398,2,29719,2,15055553,2,34437,91,890039400,293,16335451,0,0
45,i01r06c05s05,2,751472,2,4848,2,99112,2,6356476,1,293945185,1,354031158,1,1739548,1,17908497,2,296458741,2,2533683,1,3115673,2,19072,2,80250294,2,38445,2,15138562,2,39806,91,904139152,293,14727497,0,0
46,i01r06c05s05,2,676761,2,4117,2,93986,2,1763311,1,328924954,1,293183872,1,1681099,1,19728588,2,331303989,2,2611852,1,3153055,2,16638,2,53842819,2,17423,2,15068819,2,23962,91,915763987,293,16054819,0,0
47,i01r06c05s05,2,663120,2,4652,2,95374,2,1784571,1,342295096,1,312774020,1,1673808,1,20008532,2,344653413,2,2689095,1,3096048,2,17666,2,57350633,2,20215,2,15618162,2,24176,91,913029824,293,16698637,0,0
48,i01r06c05s06,2,568930,2,4477,2,87384,2,1545589,1,287221753,1,300775561,1,1959469,1,10612440,2,289806367,2,2310760,1,3093387,2,11286,2,38572062,2,16298,2,13196847,2,22028,91,914444855,293,12909521,0,0
49,i01r06c05s06,2,576116,2,4796,2,83249,2,1964267,1,317459244,1,174842781,1,1837713,1,11958907,2,319892682,2,2314618,1,3192781,2,16344,2,39506592,2,18678,2,12319857,2,22175,91,914625409,293,15359648,0,0
50,i01r06c05s06,2,557100,2,4151,2,87983,2,1563099,1,304932429,1,295465916,1,1851263,1,11606271,2,307359974,2,2310323,1,3146717,2,21435,2,40061531,2,15065,2,14648543,2,22117,91,908514330,293,14898624,0,0
51,i01r06c05s06,2,532517,2,5456,2,83729,2,4109230,1,289959375,1,226988030,1,1849876,1,12734681,2,292364910,2,2228013,1,3080012,2,20019,2,52408812,2,26164,2,14282983,2,55446,91,914182625,293,14581218,0,0
52,i01r06c05s06,2,557054,2,4254,2,85662,2,1561194,1,198210520,1,265940805,1,1787493,1,11386637,2,200575531,2,2374615,1,3143987,2,21319,2,44172043,2,16443,2,14752201,2,23940,91,906819552,293,14897995,0,0
53,i01r06c05s06,2,551255,2,4471,2,89786,2,1642953,1,132867652,1,253480844,1,1682921,1,11455976,2,135120866,2,2306101,1,3131075,2,15691,2,43858994,2,20358,2,14779782,2,24540,91,906994943,293,14734073,0,0
54,i01r06c05s06,2,579055,2,4242,2,86581,2,1634240,1,265002043,1,298355898,1,1898870,1,12554168,2,267500397,2,2360253,1,3130682,2,17489,2,43186478,2,22365,2,12929701,2,21656,91,911017863,293,15045665,0,0
55,i01r06c05s06,2,542841,2,4589,2,82892,2,1604505,1,277863769,1,174479434,1,1746981,1,12102333,2,280172668,2,2265803,1,3102158,2,16887,2,40727370,2,16843,2,14946457,2,19739,91,914098562,293,14746950,0,0
56,i01r06c05s06,2,573650,2,4082,2,72431,2,1859860,1,316952714,1,289973747,1,1814829,1,12225104,2,319360548,2,2246472,1,3197706,2,17056,2,42534002,2,17163,2,15016231,2,19389,91,915448690,293,14622763,0,0
57,i01r06c05s06,2,583911,2,4330,2,111277,2,4745870,1,317989886,1,282124072,1,1784890,1,11889721,2,320379728,2,3108171,1,3135191,2,31070,2,54280487,2,27370,2,17958140,2,46508,91,912599067,293,15203233,0,0
58,i01r06c05s06,2,553977,2,4363,2,88028,2,3945755,1,305456173,1,297949526,1,1740943,1,11206006,2,307770879,2,2206448,1,3134070,2,36555,2,53057486,2,31965,2,14997181,2,52030,91,903065659,293,15064453,0,0
59,i01r06c05s06,2,572421,2,5132,2,81375,2,1611724,1,314636288,1,280791519,1,1855457,1,18785913,2,317085261,2,2268827,1,3152931,2,16230,2,38851121,2,17767,2,13533307,2,19937,91,916416096,293,14794152,0,0
60,i01r06c05s06,2,531817,2,4364,2,89003,2,3356350,1,305466281,1,299468533,1,1756226,1,17920316,2,307773976,2,2246102,1,3151348,2,20401,2,48860641,2,30145,2,14405622,2,49927,91,899992977,293,14527006,0,0
61,i01r06c05s06,2,571341,2,4136,2,89273,2,4344288,1,316185536,1,259285971,1,1940820,1,11809526,2,318717198,2,2209794,1,3138797,2,22694,2,54538015,2,30665,2,13516357,2,59739,91,899748313,293,14863888,0,0
62,i01r06c05s06,2,541827,2,4394,2,86292,2,1762759,1,316656216,1,300010610,1,1814951,1,13956336,2,319033192,2,2229015,1,3097176,2,15897,2,39224812,2,15778,2,14764775,2,22182,91,910865096,293,15077305,0,0
63,i01r06c05s06,2,570471,2,4231,2,96388,2,1601056,1,273085564,1,225990679,1,1914565,1,11020844,2,275592330,2,2256370,1,3160240,2,10891,2,43821681,2,17746,2,14097291,2,20381,91,909235484,293,12817877,0,0
64,i01r06c05s06,2,547095,2,4584,2,77623,2,1577967,1,292548352,1,299812907,1,1900821,1,15926577,2,295017532,2,2286193,1,3108185,2,10450,2,39968510,2,17062,2,14421096,2,20170,91,918682539,293,12889679,0,0
65,i01r06c05s06,2,570846,2,4269,2,85731,2,2215900,1,317618884,1,187514403,1,1914372,1,12308920,2,320123848,2,2273305,1,3149520,2,11961,2,41893410,2,18826,2,14436200,2,23869,91,919485032,293,13139638,0,0
66,i01r06c05s06,2,561157,2,4067,2,85550,2,3552844,1,315508667,1,292682240,1,1934407,1,12165022,2,318023323,2,2237390,1,3107244,2,15855,2,50314738,2,29002,2,13486998,2,33356,91,917499792,293,12905291,0,0
67,i01r06c05s06,2,539681,2,5039,2,83530,2,4580322,1,318210269,1,262538536,1,1917856,1,11864357,2,320690185,2,2241254,1,3139926,2,14428,2,51611951,2,29218,2,12956136,2,33240,91,897985605,293,12922171,0,0
68,i01r06c05s06,2,555991,2,4298,2,78305,2,1992222,1,317886175,1,296069236,1,1811922,1,11667630,2,320272562,2,2245451,1,3116094,2,16488,2,42572766,2,16828,2,15061511,2,22690,91,912439168,293,15181740,0,0
69,i01r06c05s06,2,543944,2,4280,2,97797,2,2409004,1,316800881,1,174836903,1,1857689,1,12356531,2,319223796,2,3005311,1,3161651,2,16364,2,49156281,2,27207,2,20100933,2,29340,91,900393244,293,12967473,0,0
70,i01r06c05s06,2,552527,2,4324,2,80454,2,1671243,1,237302162,1,297648941,1,1879793,1,12280873,2,239754719,2,2252716,1,3115202,2,17274,2,48103396,2,17822,2,16080737,2,24952,91,915788349,293,15045958,0,0
71,i01r06c05s06,2,563976,2,3977,2,101421,2,1641055,1,312565705,1,174091765,1,1841984,1,12145983,2,314991627,2,3122733,1,3111895,2,16608,2,48488623,2,17047,2,19336534,2,20592,91,916438831,293,15145105,0,0
72,i01r06c05s06,2,544682,2,4245,2,70766,2,3494026,1,317759359,1,298604427,1,1703547,1,12158236,2,320027331,2,2243647,1,3102463,2,21974,2,47110402,2,31417,2,14253536,2,36249,91,908016808,293,14767590,0,0
73,i01r06c05s06,2,569785,2,3984,2,90832,2,4305315,1,223607228,1,243867197,1,1874923,1,12015265,2,226071106,2,2302154,1,3092923,2,22720,2,54033053,2,37744,2,14292352,2,36981,91,907249942,293,14730543,0,0
74,i01r06c05s06,2,545430,2,4067,2,79003,2,1384572,1,304588694,1,265867395,1,1831961,1,12244816,2,306986506,2,2482384,1,3161979,2,10274,2,37785772,2,16078,2,13983292,2,21230,91,909083513,293,12853947,0,0
75,i01r06c05s06,2,580017,2,4507,2,89688,2,2125683,1,317490440,1,262215261,1,1775242,1,12780310,2,319865037,2,2295947,1,3153535,2,16779,2,41918387,2,21760,2,13046729,2,19822,91,904560434,293,14794514,0,0
76,i01r06c05s06,2,557139,2,4292,2,94728,2,1607723,1,254908078,1,299995059,1,1881265,1,18832820,2,257366925,2,2292042,1,3154011,2,16672,2,45394578,2,18018,2,13933886,2,21639,91,919054698,293,15379413,0,0
77,i01r06c05s06,2,570717,2,4388,2,83538,2,4390745,1,312544851,1,242253945,1,1808074,1,11586467,2,314945350,2,2229307,1,3140851,2,23843,2,50480266,2,36679,2,13400875,2,32583,91,922876348,293,14775153,0,0
78,i01r06c05s06,2,554026,2,4382,2,103768,2,2458565,1,317852126,1,295400982,1,1827939,1,11336795,2,320255459,2,3079737,1,3208393,2,19594,2,46039831,2,20273,2,20444294,2,28551,91,893352182,293,15128412,0,0
79,i01r06c05s06,2,566097,2,4434,2,93054,2,1463379,1,280463348,1,252207267,1,1775266,1,11856987,2,282825456,2,2447490,1,3113839,2,18753,2,37492947,2,15936,2,14495669,2,23808,91,911397264,293,14491594,0,0
80,i01r06c05s06,2,533179,2,5237,2,82724,2,1552391,1,142525019,1,300131552,1,1933206,1,12233655,2,145012343,2,2273324,1,3156322,2,16004,2,43901242,2,16600,2,14810919,2,21146,91,912699130,293,14973084,0,0
81,i01r06c05s06,2,518142,2,4721,2,85909,2,1630441,1,279935919,1,173919140,1,1914931,1,11322790,2,282391485,2,2221766,1,3094305,2,16457,2,42788085,2,17449,2,13385379,2,19523,91,907269847,293,14989955,0,0
82,i01r06c05s06,2,547193,2,4194,2,75833,2,3874148,1,274467883,1,299485141,1,1898588,1,12130616,2,276934101,2,2344317,1,3227449,2,24819,2,53667733,2,28802,2,13711023,2,35695,91,890428756,293,14900777,0,0
83,i01r06c05s06,2,516282,2,4611,2,92626,2,4313904,1,282743081,1,218050483,1,1902830,1,13162001,2,285183036,2,2341460,1,3099821,2,22753,2,53370477,2,38837,2,13941218,2,38080,91,917880844,293,14891568,0,0
84,i01r06c05s06,2,536965,2,4264,2,87039,2,1668997,1,219220681,1,300847376,1,1923769,1,12863286,2,221702814,2,2321689,1,3158342,2,16841,2,44597170,2,18441,2,14249668,2,19548,91,902997799,293,15129181,0,0
85,i01r06c05s06,2,555347,2,4017,2,98655,2,1599383,1,277309170,1,296127345,1,1785021,1,18155244,2,279670325,2,2308677,1,3225521,2,11770,2,41027702,2,18304,2,14453168,2,21159,91,913000141,293,12914032,0,0
86,i01r06c05s06,2,549159,2,4437,2,91878,2,1567980,1,224721115,1,299005238,1,1710711,1,12182726,2,227001015,2,2343195,1,3208747,2,10609,2,43115874,2,16330,2,14735789,2,20473,91,899251269,293,13188595,0,0
87,i01r06c05s06,2,566307,2,4201,2,86213,2,4036772,1,315096187,1,237863497,1,1783613,1,12004603,2,317465208,2,2211538,1,3146980,2,20515,2,50382863,2,23736,2,13902874,2,30073,91,910087804,293,14795741,0,0
88,i01r06c05s06,2,546994,2,4366,2,79119,2,2044707,1,316608139,1,299302169,1,1895529,1,17843253,2,319070747,2,2964794,1,3158359,2,13460,2,48387564,2,29042,2,20476134,2,25044,91,899074165,293,12866140,0,0
89,i01r06c05s06,2,518525,2,4399,2,80214,2,1579472,1,137567848,1,263087188,1,1822194,1,17079569,2,139928860,2,2272396,1,3089345,2,15828,2,43359904,2,16510,2,14705801,2,23366,91,911529760,293,14715569,0,0
90,i01r06c05s06,2,566622,2,4190,2,97806,2,3993583,1,273651106,1,300084415,1,1873542,1,18163356,2,276110231,2,2201220,1,3232304,2,22462,2,55411780,2,29785,2,13846999,2,34033,91,898246790,293,15349640,0,0
91,i01r06c05s06,2,554634,2,4649,2,83210,2,1667376,1,314708369,1,174778815,1,1879289,1,12738250,2,317162079,2,2243884,1,3103820,2,10535,2,39417032,2,16476,2,14759156,2,19749,91,914772940,293,12945639,0,0
92,i01r06c05s06,2,565038,2,4603,2,105211,2,2713292,1,317627051,1,299164581,1,1682313,1,11438417,2,319895057,2,3012810,1,3097670,2,22001,2,48751414,2,25272,2,20511537,2,31476,91,906975402,293,15109121,0,0
93,i01r06c05s06,2,603021,2,4559,2,81164,2,1608983,1,315232435,1,174765808,1,1793703,1,18394774,2,317648948,2,2277148,1,3102787,2,11476,2,42776382,2,16710,2,14931358,2,22719,91,916467861,293,12990515,0,0
94,i01r06c05s06,2,621394,2,4986,2,93529,2,3795443,1,280798915,1,297857762,1,1908308,1,17966604,2,283350124,2,2208579,1,3107943,2,30399,2,50713199,2,31045,2,13291016,2,51819,91,907240978,293,14723986,0,0
95,i01r06c05s06,2,544551,2,4070,2,94112,2,4212430,1,271292553,1,288072397,1,1902798,1,12514596,2,273760679,2,2215862,1,3084406,2,16063,2,52314327,2,30062,2,13748246,2,34728,91,903632294,293,12864672,0,0
