rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r01c03s01,2,272313,2,13030,2,49715,2,492788,1,4158487,1,146687629,1,1136108,1,440136,2,5601611,2,7862,1,2143674,2,4118,2,7190128,2,2932,2,1490859,2,17638,64,18619510,189,3547130,0,0
1,i01r01c03s01,2,282459,2,14015,2,42360,2,496266,1,2485786,1,146944437,1,1209497,1,1338818,2,4004807,2,9459,1,2139382,2,7048,2,7445918,2,1990,2,2117097,2,18665,64,19254541,189,3961857,0,0
2,i01r01c03s01,2,268365,2,13309,2,39892,2,263022,1,3731646,1,143893763,1,1265654,1,919102,2,5291349,2,7752,1,2146781,2,3386,2,7370441,2,2437,2,1611884,2,18362,64,19368818,189,3604830,0,0
3,i01r01c03s01,2,265329,2,13175,2,45953,2,368697,1,3342002,1,146270066,1,1310889,1,375444,2,4945885,2,5794,1,2190330,2,3706,2,8018372,2,2437,2,1593521,2,18260,64,17792298,189,3677001,0,0
4,i01r01c03s01,2,304068,2,14724,2,43965,2,434983,1,3499471,1,145694714,1,1251123,1,911863,2,5082953,2,5764,1,2141615,2,7937,2,7457830,2,2985,2,1830582,2,23272,64,19438847,189,3842155,0,0
5,i01r01c03s01,2,268817,2,13613,2,55358,2,596391,1,3880029,1,144298687,1,1234567,1,852045,2,5411492,2,8815,1,2140633,2,4431,2,8761866,2,3019,2,1979195,2,21553,64,18965248,189,3729769,0,0
6,i01r01c03s01,2,273563,2,13747,2,41141,2,593883,1,4040386,1,145873522,1,1158882,1,1966917,2,5498192,2,5780,1,2140437,2,4079,2,7265568,2,2715,2,1691156,2,17924,64,18385140,189,3604968,0,0
7,i01r01c03s01,2,277558,2,13623,2,41228,2,328335,1,2824983,1,146912718,1,1218494,1,1243737,2,4346566,2,6804,1,2138764,2,3571,2,7364683,2,2676,2,1645393,2,17840,64,19962163,189,3646393,0,0
8,i01r01c03s01,2,264663,2,13282,2,43220,2,340391,1,2117461,1,143803755,1,1257645,1,388015,2,3666107,2,8437,1,2141022,2,4462,2,7143937,2,2400,2,1730249,2,17781,64,18354920,189,3520452,0,0
9,i01r01c03s01,2,272436,2,13476,2,37555,2,328908,1,2265524,1,145571903,1,1382682,1,462695,2,3946259,2,6471,1,2140510,2,4029,2,7242676,2,2125,2,2135415,2,18467,64,19909375,189,3647676,0,0
