rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
38,i01r07c04s02,2,3248073,2,8547,2,363014,2,9723300,1,963384622,1,2376939152,1,18356732,1,909337290,2,985018847,2,6542463,1,37266320,2,80380,2,132933209,2,86478,2,81969571,2,97838,432,51200713181,921,217298749,0,0
39,i01r07c04s02,2,3098843,2,8699,2,390196,2,8595132,1,783654194,1,2400915698,1,18118690,1,730099645,2,804900435,2,6486579,1,37495293,2,81117,2,135281411,2,91147,2,73697912,2,98440,432,51531909444,921,222057860,0,0
40,i01r07c04s02,2,3267788,2,8326,2,397271,2,9407078,1,966180021,1,2372574886,1,18175614,1,997210370,2,987652025,2,7333538,1,38988013,2,79255,2,131671931,2,85875,2,79393114,2,100576,432,51126792312,921,224756985,0,0
41,i01r07c04s02,2,3231991,2,8485,2,406495,2,8223873,1,938912788,1,2392052609,1,18272807,1,736584574,2,960445879,2,6053234,1,39073790,2,79009,2,134607197,2,85374,2,72610967,2,94498,432,51301814356,921,221996826,0,0
42,i01r07c04s02,2,3251392,2,8638,2,384021,2,9580296,1,961682052,1,2386814195,1,18183561,1,1009849732,2,983143329,2,7833014,1,39030490,2,82918,2,132523705,2,88949,2,79221607,2,111235,432,51468872484,921,216131294,0,0
43,i01r07c04s02,2,3155748,2,9129,2,453561,2,10813247,1,823645375,1,2375071682,1,18022730,1,477303312,2,844855667,2,5976166,1,39055873,2,79183,2,166556797,2,129443,2,73546585,2,119242,432,51524245752,921,215198736,0,0
44,i01r07c04s02,2,3309825,2,8497,2,450762,2,11124044,1,1019526626,1,2396495752,1,18446322,1,979423572,2,1041318747,2,6807432,1,39025740,2,92634,2,170321428,2,115111,2,71252400,2,108473,432,51907818543,921,232229439,0,0
45,i01r07c04s02,2,3223148,2,8876,2,378794,2,8626792,1,793677017,1,2373225335,1,18192375,1,331035012,2,815122546,2,7129895,1,38710720,2,59722,2,132309956,2,83213,2,72834255,2,99219,432,51229775746,921,212206776,0,0
46,i01r07c04s02,2,3265067,2,8863,2,414405,2,11225650,1,1020059071,1,2390330587,1,18166719,1,905400786,2,1041520221,2,6705501,1,37492153,2,97902,2,152511032,2,130434,2,79387761,2,108621,432,51428225399,921,216402183,0,0
47,i01r07c04s02,2,3239237,2,8481,2,426376,2,8712503,1,751739108,1,2400247520,1,18074010,1,768973071,2,773081172,2,6308018,1,38700943,2,60235,2,133378517,2,85348,2,74936207,2,99633,432,51760599359,921,230318774,0,0
48,i01r07c04s03,2,3254065,2,8444,2,424935,2,8789458,1,454415233,1,2413419087,1,18176828,1,531913261,2,475884737,2,6155393,1,38979582,2,60397,2,148264900,2,101230,2,75382875,2,97695,432,51353604944,921,208188530,0,0
49,i01r07c04s03,2,3178622,2,8898,2,367332,2,11168669,1,1548099932,1,2407807276,1,18195985,1,502697149,2,1569505682,2,5756601,1,38739505,2,68500,2,185536378,2,161316,2,57609218,2,154928,432,51340058654,921,203108391,0,0
50,i01r07c04s03,2,3245452,2,8379,2,398638,2,10651259,1,408590177,1,2379815155,1,18158175,1,405775096,2,430024113,2,6138782,1,37975743,2,66669,2,181606281,2,155507,2,54712568,2,151765,432,51250788478,921,206627673,0,0
51,i01r07c04s03,2,3283273,2,8356,2,437601,2,10534744,1,1942639495,1,2411773445,1,18143233,1,437222191,2,1964093581,2,6174254,1,38744280,2,76124,2,186221432,2,117312,2,90675355,2,111914,432,51708613535,921,209375338,0,0
52,i01r07c04s03,2,3265036,2,8434,2,401307,2,8665796,1,468302377,1,2377874466,1,18480901,1,439112897,2,490077544,2,6472968,1,39252708,2,79760,2,149155810,2,88826,2,75989655,2,93301,432,51210426484,921,206267260,0,0
53,i01r07c04s03,2,3238915,2,8153,2,410229,2,8605818,1,1258419390,1,2408973142,1,18313977,1,550746287,2,1280002171,2,5983698,1,38772025,2,81426,2,141133207,2,84149,2,72732074,2,96028,432,52389004419,921,229526573,0,0
54,i01r07c04s03,2,3311344,2,8345,2,416996,2,10639153,1,1935788339,1,2414637944,1,18253638,1,564117403,2,1957381733,2,9487103,1,38945978,2,75614,2,185878119,2,112504,2,88215533,2,111026,432,52292393181,921,197438056,0,0
55,i01r07c04s03,2,3210525,2,8765,2,360007,2,8639955,1,1283268111,1,2388378352,1,18039796,1,460604999,2,1304548396,2,6466695,1,39054372,2,59922,2,138679550,2,87343,2,72507398,2,97395,432,51124626630,921,196400985,0,0
56,i01r07c04s03,2,3140486,2,8457,2,408462,2,10643795,1,1935700059,1,2365976754,1,18310915,1,471336371,2,1957178993,2,8093716,1,38051371,2,75359,2,186669549,2,114041,2,89139922,2,109051,432,51430738311,921,204763058,0,0
57,i01r07c04s03,2,3235149,2,8969,2,397545,2,8761388,1,1485011330,1,2367107074,1,18129246,1,514020156,2,1506419487,2,6543523,1,38802487,2,60647,2,149875157,2,86008,2,77633895,2,102400,432,51588571749,921,204002019,0,0
58,i01r07c04s03,2,3210460,2,8585,2,378914,2,8467000,1,386690736,1,2367612336,1,18362058,1,510950033,2,408292340,2,6119111,1,38863117,2,60594,2,147856591,2,83183,2,73953628,2,101505,432,51891799546,921,214212789,0,0
59,i01r07c04s03,2,3263096,2,8367,2,423589,2,10645760,1,1941843313,1,2375428509,1,18169814,1,614059457,2,1963306465,2,7334342,1,38655367,2,77204,2,188855656,2,112325,2,81892796,2,109105,432,51423805281,921,204764376,0,0
60,i01r07c04s03,2,3230503,2,9411,2,368277,2,8441277,1,1611645643,1,2397602215,1,18282203,1,471646327,2,1633188455,2,7555754,1,38932646,2,59740,2,140048934,2,82212,2,71552891,2,96137,432,51836800501,921,204009722,0,0
61,i01r07c04s03,2,3291836,2,8475,2,387864,2,9249121,1,1632546166,1,2410051968,1,18191429,1,230847553,2,1654059216,2,6918573,1,38089010,2,79744,2,175654851,2,98561,2,74442995,2,100505,432,51387833031,921,219151406,0,0
62,i01r07c04s03,2,3237843,2,8312,2,370128,2,8749143,1,367468108,1,2393336778,1,18295167,1,455175694,2,389029201,2,6679570,1,37977068,2,81382,2,149026998,2,94662,2,73756381,2,102703,432,51173084577,921,215549478,0,0
63,i01r07c04s03,2,3156179,2,8475,2,590249,2,12393664,1,1641274792,1,2372036329,1,18058590,1,561433184,2,1662522979,2,6450556,1,38087936,2,99853,2,175673232,2,118846,2,76063596,2,121603,432,51323686586,921,215894838,0,0
64,i01r07c04s03,2,3093474,2,8728,2,417060,2,10707099,1,710760376,1,2380452384,1,18099669,1,542312291,2,731985010,2,7447075,1,38890667,2,102741,2,166337537,2,115085,2,78605542,2,120367,432,51994536517,921,216232504,0,0
65,i01r07c04s03,2,3170837,2,8632,2,444780,2,11764601,1,1650223476,1,2395722230,1,18218776,1,322774868,2,1671642889,2,6529445,1,38704273,2,99421,2,152148128,2,123402,2,79571499,2,113980,432,51327385750,921,218362835,0,0
66,i01r07c04s03,2,3294492,2,8791,2,368006,2,8969458,1,491618967,1,2401539752,1,18471163,1,545978810,2,513412291,2,7078731,1,39029825,2,79533,2,146556744,2,87816,2,76246383,2,103828,432,52528628207,921,227080308,0,0
67,i01r07c04s03,2,3267920,2,8602,2,349306,2,8548743,1,1252276133,1,2375785742,1,18186814,1,406052871,2,1273761042,2,6150805,1,39055205,2,78579,2,141229479,2,87588,2,74393731,2,103778,432,51688117335,921,213867997,0,0
68,i01r07c04s03,2,3161424,2,8400,2,367173,2,8618656,1,1931780454,1,2371897776,1,18221351,1,231000268,2,1953191668,2,6539373,1,38718694,2,79641,2,148570215,2,86774,2,75754907,2,101488,432,51375655807,921,218649760,0,0
69,i01r07c04s03,2,3228299,2,8406,2,364059,2,8536866,1,1257404093,1,2369585772,1,18191132,1,482406176,2,1278852022,2,6951652,1,38662065,2,61014,2,136731300,2,99327,2,72015932,2,101103,432,51373793981,921,212385430,0,0
70,i01r07c04s03,2,3275499,2,8540,2,396762,2,8729752,1,467830202,1,2411015707,1,18203516,1,621440991,2,489338813,2,6978365,1,38920755,2,79249,2,145406287,2,93786,2,73197255,2,106146,432,51481245055,921,222006950,0,0
71,i01r07c04s03,2,3230203,2,8271,2,349617,2,8577775,1,1273236831,1,2379358833,1,18249187,1,586153939,2,1294745680,2,5860801,1,38067488,2,60593,2,137238477,2,89288,2,72412152,2,97135,432,52732206454,921,270647164,0,0
72,i01r07c04s03,2,3073033,2,8544,2,379449,2,8565113,1,1937674886,1,2389436108,1,18350659,1,545660738,2,1959126423,2,6648086,1,38865420,2,60589,2,141618768,2,83902,2,72854673,2,97273,432,52079752081,921,214679461,0,0
73,i01r07c04s03,2,3208565,2,8823,2,354159,2,8258880,1,1482065340,1,2409790618,1,18044236,1,551861214,2,1503347724,2,8363462,1,38071701,2,61127,2,140398153,2,85263,2,71997179,2,98932,432,51522227703,921,208935506,0,0
74,i01r07c04s03,2,3216633,2,8605,2,371252,2,8264993,1,1611255480,1,2371977963,1,18294842,1,586688450,2,1632796218,2,6137884,1,38928308,2,79493,2,145955423,2,85586,2,71761940,2,99047,432,51690474341,921,229302386,0,0
75,i01r07c04s03,2,3199944,2,8585,2,364258,2,8608280,1,1545363021,1,2402000305,1,18263118,1,500402616,2,1566854562,2,6745491,1,37964308,2,59763,2,144068556,2,81971,2,73737975,2,95499,432,51277264692,921,206101207,0,0
76,i01r07c04s03,2,3173290,2,8581,2,382718,2,8305925,1,1591815739,1,2369316238,1,18170212,1,436576531,2,1613189435,2,6800433,1,37782784,2,60117,2,140514082,2,86881,2,73017818,2,112540,432,51331451356,921,214639403,0,0
77,i01r07c04s03,2,3292140,2,9378,2,354839,2,8360094,1,1269422540,1,2367628843,1,18145645,1,552081553,2,1290893938,2,6324322,1,38116099,2,81264,2,136130864,2,86818,2,72110703,2,107217,432,51312030427,921,217797938,0,0
78,i01r07c04s03,2,3231500,2,8534,2,388245,2,8319755,1,1485050942,1,2409478421,1,18457222,1,409306818,2,1506767909,2,7468523,1,38968395,2,79769,2,143963547,2,84120,2,66452560,2,97896,432,51336567971,921,215954224,0,0
79,i01r07c04s03,2,3204202,2,8450,2,344144,2,8435919,1,1545475887,1,2395934958,1,18188855,1,427041868,2,1566898227,2,8549697,1,38733124,2,79717,2,143143205,2,85005,2,69614428,2,115614,432,51389830996,921,222914424,0,0
80,i01r07c04s03,2,3282252,2,8673,2,376231,2,8453386,1,872742162,1,2410792302,1,18441081,1,489911103,2,894494659,2,7183340,1,38959177,2,78620,2,146856003,2,89796,2,72199978,2,103730,432,51289385582,921,216128283,0,0
81,i01r07c04s03,2,3182699,2,8776,2,403553,2,12036737,1,1634660201,1,2392595363,1,18183785,1,444644042,2,1656057675,2,6205261,1,38079770,2,78250,2,144310065,2,119909,2,73422196,2,103783,432,51651328252,921,208507152,0,0
82,i01r07c04s03,2,3250580,2,8461,2,368305,2,8282645,1,630906992,1,2378176991,1,18566014,1,595435910,2,652753005,2,6675395,1,37970369,2,60674,2,142623405,2,85352,2,73574887,2,94611,432,52548238644,921,237773457,0,0
83,i01r07c04s03,2,3224334,2,8400,2,347074,2,8486791,1,1254462985,1,2405146264,1,18033922,1,386991825,2,1275750258,2,6680612,1,38802083,2,79674,2,137176706,2,86529,2,72810681,2,104697,432,51553772848,921,221758818,0,0
84,i01r07c04s03,2,3269658,2,8429,2,402831,2,8404883,1,927370737,1,2393546098,1,17831182,1,449354614,2,948503430,2,6520630,1,38006793,2,78833,2,147435929,2,83149,2,74707459,2,99768,432,51580837901,921,211550333,0,0
85,i01r07c04s03,2,3167244,2,8459,2,451953,2,10547265,1,1942184239,1,2406364750,1,17887172,1,491536891,2,1963270234,2,7812960,1,39038968,2,75416,2,186507558,2,117459,2,86487279,2,115698,432,51999119233,921,217733922,0,0
86,i01r07c04s03,2,3102209,2,8593,2,394635,2,8383452,1,698280690,1,2387716819,1,18254206,1,441255741,2,719664825,2,6852038,1,38927643,2,79570,2,147050172,2,86232,2,72764107,2,104039,432,51401767615,921,207606438,0,0
87,i01r07c04s03,2,3222272,2,8673,2,416679,2,10408807,1,1942513247,1,2402095258,1,17997794,1,485341132,2,1963761437,2,6269898,1,37999999,2,89464,2,191105582,2,116279,2,82525428,2,111264,432,51361484114,921,211819577,0,0
88,i01r07c04s03,2,3184762,2,8396,2,366847,2,8258331,1,870607264,1,2403672362,1,18337504,1,471356744,2,892156748,2,6696827,1,38933188,2,61121,2,144827003,2,84170,2,71549406,2,99844,432,51323826794,921,207954337,0,0
89,i01r07c04s03,2,3233630,2,9089,2,410528,2,10421414,1,1944859615,1,2408860962,1,18193984,1,492955381,2,1966316822,2,7059396,1,38755726,2,80314,2,158650689,2,103177,2,76840721,2,111096,432,51767973447,921,205442706,0,0
90,i01r07c04s03,2,3223288,2,8378,2,368926,2,8804592,1,693907616,1,2371400345,1,18486214,1,413473834,2,715645930,2,6314834,1,37687966,2,78708,2,155397142,2,90839,2,73383131,2,102159,432,51610985183,921,239486515,0,0
91,i01r07c04s03,2,3213870,2,9337,2,337917,2,8680306,1,1251584476,1,2368064129,1,18159823,1,320042117,2,1272988389,2,7761480,1,37943418,2,60059,2,143161021,2,86618,2,69810968,2,98658,432,52369110846,921,214580050,0,0
92,i01r07c04s03,2,3232784,2,8481,2,361995,2,8159708,1,359552576,1,2402498017,1,18342264,1,541474488,2,381156153,2,6587027,1,38886883,2,85127,2,143397897,2,80368,2,73365932,2,106071,432,51848333376,921,211134476,0,0
93,i01r07c04s03,2,3236895,2,8585,2,365262,2,8328821,1,1567271743,1,2408017978,1,18202073,1,414788917,2,1588741111,2,6032573,1,38129597,2,60679,2,145529404,2,94922,2,73204846,2,106298,432,52767860484,921,266778394,0,0
94,i01r07c04s03,2,3181774,2,8724,2,358805,2,8227270,1,641906295,1,2377434013,1,18386690,1,618795998,2,663503563,2,6796985,1,39239206,2,60543,2,143883853,2,83934,2,71934043,2,104285,432,51534004620,921,211041232,0,0
95,i01r07c04s03,2,3211014,2,8598,2,376165,2,8621225,1,1643844993,1,2388461176,1,18132872,1,405859661,2,1665216869,2,7365957,1,37883128,2,62464,2,140097044,2,108191,2,73298950,2,113646,432,51738171242,921,213541541,0,0
96,i01r07c03s11,2,3212024,2,8321,2,373611,2,8575032,1,459623254,1,3047829505,1,18315727,1,512441282,2,481179858,2,5747664,1,39310598,2,77416,2,143662520,2,86324,2,74776270,2,102561,432,51761052629,921,184584939,0,0
97,i01r07c03s11,2,3245162,2,8433,2,541355,2,12260955,1,961088556,1,3037361791,1,18379501,1,268099244,2,982745395,2,6368207,1,38867936,2,73654,2,175613454,2,127865,2,85482820,2,113319,432,51962777329,921,184087987,0,0
98,i01r07c03s11,2,3218960,2,8280,2,392536,2,8233355,1,374574540,1,3041647971,1,18352342,1,612355468,2,396173617,2,7636143,1,39370723,2,60514,2,146174063,2,86933,2,71488159,2,93300,432,51356225300,921,190076354,0,0
99,i01r07c03s11,2,3244580,2,8754,2,382910,2,10841635,1,916437222,1,2510794466,1,17956140,1,1013598419,2,937668917,2,6223713,1,38906673,2,78604,2,144091324,2,94996,2,89561804,2,100312,432,51523501926,921,190204240,0,0
100,i01r07c03s11,2,3218978,2,8968,2,426980,2,9634936,1,803805400,1,3029660775,1,18072354,1,640420038,2,825126987,2,7792570,1,38881785,2,78718,2,143068970,2,99608,2,72473805,2,117119,432,51256274285,921,186171973,0,0
101,i01r07c03s11,2,3242452,2,8430,2,435996,2,12557673,1,961974434,1,2470267475,1,18150102,1,417978948,2,983396442,2,6318874,1,38955476,2,100535,2,181160372,2,171764,2,82617879,2,131052,432,51770756512,921,190634529,0,0
102,i01r07c03s11,2,3155174,2,8726,2,353531,2,8046926,1,556923679,1,2581858381,1,18207152,1,886813417,2,578315012,2,5989121,1,38733987,2,78972,2,135172916,2,81560,2,69842958,2,102295,432,51742016284,921,200196883,0,0
103,i01r07c03s11,2,3246893,2,8645,2,383610,2,10861123,1,910210398,1,2974613071,1,18198069,1,275396022,2,931684531,2,8663390,1,37218076,2,61126,2,140297028,2,92491,2,90546015,2,98879,432,52004268597,921,182184484,0,0
104,i01r07c03s11,2,3238484,2,8539,2,369635,2,8484095,1,457665203,1,2581760458,1,18180124,1,994144766,2,479110957,2,7437770,1,38458502,2,78794,2,139441324,2,86411,2,69979701,2,104459,432,51202691429,921,205461455,0,0
105,i01r07c03s11,2,3166745,2,8498,2,358942,2,10412827,1,912519332,1,2582829507,1,18273465,1,876305465,2,933988041,2,7702054,1,39395414,2,79110,2,143370205,2,90320,2,89124163,2,98656,432,51655162761,921,200652445,0,0
106,i01r07c03s11,2,3290547,2,8467,2,365002,2,8712361,1,389654850,1,2580443394,1,18319946,1,864883983,2,411294787,2,6722812,1,38437862,2,60074,2,150145323,2,83805,2,75245058,2,99145,432,51304859033,921,200097038,0,0
