rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r04c01s06,2,134263,2,6864,2,50088,2,215550,1,14280549,1,20527309,1,777892,1,197609,2,15228448,2,9507,1,1664851,2,3134,2,6455692,2,2742,2,1797316,2,16351,85,21161104,232,5263007,0,0
1,i01r04c01s06,2,134531,2,6086,2,53579,2,304077,1,1328372,1,8854731,1,1141817,1,213390,2,2623073,2,6127,1,1625562,2,6423,2,6211370,2,2603,2,1860585,2,17158,85,22753510,232,5417732,0,0
2,i01r04c01s06,2,128644,2,6703,2,52741,2,215463,1,14036976,1,20757295,1,1026337,1,220262,2,15210761,2,5027,1,1663312,2,3225,2,6646300,2,2215,2,1740293,2,15792,85,23009135,232,5077309,0,0
3,i01r04c01s06,2,190961,2,8781,2,78169,2,321053,1,21893146,1,18188488,1,1000356,1,260289,2,23109484,2,5027,1,1657378,2,10473,2,8892059,2,2828,2,2254944,2,25786,85,21602873,232,5590563,0,0
4,i01r04c01s06,2,130509,2,5899,2,48734,2,393335,1,22735410,1,20301237,1,1088405,1,318457,2,23972522,2,6972,1,1661182,2,6753,2,6157849,2,2303,2,2146455,2,16446,85,21970206,232,5393719,0,0
5,i01r04c01s06,2,128760,2,6216,2,47440,2,298067,1,21694388,1,9834927,1,1059209,1,309305,2,22899939,2,4730,1,1626918,2,3072,2,5744666,2,2217,2,1993683,2,15674,85,22879020,232,5212666,0,0
6,i01r04c01s06,2,136378,2,6455,2,70167,2,421257,1,22721626,1,21274197,1,852464,1,263787,2,23730835,2,5826,1,1659028,2,3896,2,6670572,2,3061,2,2674524,2,21481,85,21847267,232,4998177,0,0
7,i01r04c01s06,2,133512,2,6132,2,48347,2,250863,1,7737522,1,9313020,1,1029211,1,213930,2,8917522,2,6957,1,1644232,2,2829,2,6477685,2,2076,2,2137628,2,16135,85,23704488,232,5237232,0,0
8,i01r04c01s06,2,125465,2,6089,2,49184,2,204094,1,14891334,1,20370199,1,1043849,1,230278,2,16078321,2,5277,1,1642867,2,3050,2,7077694,2,2149,2,1973066,2,16273,85,22718365,232,5174236,0,0
9,i01r04c01s06,2,134331,2,6387,2,46607,2,195542,1,5815938,1,7908838,1,1031457,1,224781,2,6999813,2,5793,1,1624059,2,2755,2,6370681,2,2344,2,2010514,2,16585,85,23269371,232,5231338,0,0
10,i01r04c01s06,2,143288,2,7256,2,74377,2,536164,1,22317505,1,20651988,1,1085393,1,412777,2,23568276,2,5497,1,1640860,2,4368,2,10526928,2,2880,2,2043409,2,25561,85,22420189,232,5318020,0,0
11,i01r04c01s06,2,135041,2,5902,2,77839,2,350595,1,13968008,1,8229534,1,1044742,1,228106,2,15168665,2,6781,1,1643906,2,4050,2,7031956,2,2455,2,2235497,2,24582,85,23834683,232,5285287,0,0
12,i01r04c01s06,2,129370,2,6108,2,45879,2,186191,1,22243187,1,19468903,1,1036582,1,263177,2,23426603,2,5408,1,1641179,2,2915,2,6141682,2,2324,2,1823449,2,16139,85,22677941,232,5090175,0,0
13,i01r04c01s06,2,129295,2,5976,2,46803,2,228106,1,14727980,1,19638065,1,1100238,1,222957,2,15976084,2,5254,1,1671050,2,2851,2,6130232,2,2039,2,1842642,2,16494,85,21335042,232,5327733,0,0
14,i01r04c01s06,2,133319,2,5877,2,48508,2,205523,1,14746101,1,7912911,1,1185119,1,217210,2,16082167,2,5346,1,1665123,2,6591,2,6273353,2,2080,2,1841269,2,16247,85,23009941,232,5768112,0,0
