rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r06c05s05,2,527125,2,4400,2,90512,2,6188552,1,130489555,1,313972773,1,1567323,1,10604536,2,132612644,2,2535667,1,3244040,2,22737,2,74842983,2,32684,2,13171973,2,34408,91,608433477,293,17028923,0,0
1,i01r06c05s05,2,660688,2,5058,2,97489,2,5238225,1,291768998,1,310941309,1,1879031,1,12736636,2,294332710,2,2568035,1,3160108,2,23889,2,74614958,2,32223,2,12524552,2,38063,91,918562155,293,16463685,0,0
2,i01r06c05s05,2,671388,2,4523,2,90174,2,6260415,1,286359438,1,299164327,1,1926470,1,12647045,2,288979555,2,2509341,1,3133028,2,20476,2,74585113,2,40452,2,14083468,2,54888,91,901791429,293,15645081,0,0
3,i01r06c05s05,2,655981,2,4054,2,81499,2,1697241,1,144516471,1,338993332,1,1826239,1,18548881,2,147018081,2,2928776,1,3192802,2,11063,2,60974090,2,17922,2,15414603,2,19875,91,894553013,293,14255739,0,0
4,i01r06c05s05,2,633120,2,4185,2,90866,2,6188692,1,283583760,1,198137601,1,1928064,1,15769339,2,286167837,2,2470991,1,3277641,2,16348,2,74302368,2,40755,2,15159245,2,35627,91,911250795,293,14302858,0,0
5,i01r06c05s05,2,622952,2,4461,2,143446,2,2956544,1,297280997,1,339663464,1,1901976,1,13043324,2,299832497,2,3251120,1,3127846,2,34385,2,71716533,2,29064,2,21026425,2,36184,91,914354815,293,16195327,0,0
6,i01r06c05s05,2,671202,2,4812,2,83465,2,6040513,1,123579273,1,197641814,1,1888071,1,19284780,2,126161874,2,2514603,1,3179675,2,16373,2,74452817,2,32684,2,12893179,2,35191,91,906278565,293,14324309,0,0
7,i01r06c05s05,2,650075,2,4579,2,87320,2,1687855,1,145538870,1,306929457,1,1871134,1,20632145,2,148081763,2,2558443,1,3195714,2,21758,2,56054075,2,17501,2,16069470,2,20503,91,893239986,293,16261474,0,0
8,i01r06c05s05,2,717217,2,4342,2,101060,2,7003758,1,330294799,1,332310221,1,1920296,1,10695168,2,332955286,2,2486748,1,3131902,2,15729,2,79142213,2,32892,2,15057582,2,38586,91,919944952,293,14331885,0,0
9,i01r06c05s05,2,652853,2,4891,2,129415,2,2417993,1,294647206,1,339982830,1,1627758,1,13522703,2,296951263,2,3348872,1,3189720,2,16153,2,72673559,2,31218,2,20426855,2,29542,91,907004594,293,14000865,0,0
10,i01r06c05s05,2,690780,2,4300,2,91219,2,1956265,1,133964638,1,285323692,1,1933425,1,14117244,2,136612670,2,2810676,1,3195098,2,11233,2,60931377,2,24418,2,16571468,2,23114,91,898409696,293,14145901,0,0
11,i01r06c05s05,2,653046,2,4606,2,90590,2,5299511,1,278521519,1,314399733,1,1863497,1,13209225,2,281060329,2,2535478,1,3202048,2,16727,2,76005867,2,33303,2,14028555,2,36537,91,908956004,293,14065854,0,0
12,i01r06c05s05,2,675059,2,4758,2,106865,2,1746268,1,296335567,1,243184250,1,1693232,1,23731553,2,298725086,2,2609471,1,3275280,2,11215,2,56052812,2,18496,2,16086796,2,22626,91,891228001,293,14184990,0,0
13,i01r06c05s05,2,684750,2,4485,2,109046,2,2439922,1,333702674,1,339999732,1,1819862,1,12398974,2,336230825,2,2952864,1,3191841,2,17159,2,63860314,2,19858,2,15774624,2,20491,91,913199624,293,16732296,0,0
14,i01r06c05s05,2,741422,2,4470,2,92515,2,6081824,1,289564634,1,339386967,1,1871159,1,12712958,2,292199231,2,2514685,1,3254525,2,14894,2,75080264,2,28170,2,14780276,2,33930,91,890053898,293,14086899,0,0
15,i01r06c05s05,2,697267,2,4077,2,102339,2,6094272,1,331096733,1,339745916,1,1675634,1,11855169,2,333491367,2,2523289,1,3132537,2,23704,2,80546171,2,36199,2,13785835,2,36617,91,915005640,293,16374441,0,0
16,i01r06c05s05,2,633492,2,4536,2,94684,2,6097919,1,238211469,1,313757593,1,1823943,1,12891820,2,240691309,2,2489765,1,3110402,2,15798,2,73776800,2,32966,2,14540641,2,34616,91,914322820,293,14220896,0,0
17,i01r06c05s05,2,629947,2,5002,2,115146,2,6137282,1,334572905,1,340142911,1,1857406,1,19333698,2,337085041,2,3305034,1,3163081,2,26596,2,82876035,2,36422,2,18200602,2,42224,91,887472218,293,16157496,0,0
18,i01r06c05s05,2,706949,2,4215,2,102352,2,1928103,1,293329222,1,197918728,1,1746870,1,11828049,2,295807454,2,2531204,1,3247189,2,10914,2,55007580,2,18748,2,15714730,2,21908,91,907969511,293,13998695,0,0
19,i01r06c05s05,2,658930,2,4583,2,101774,2,2739444,1,332314831,1,267404488,1,1769620,1,13106934,2,334765722,2,3313572,1,3142299,2,19150,2,75837538,2,38897,2,19451932,2,30850,91,910882506,293,16156093,0,0
20,i01r06c05s05,2,692761,2,4496,2,98887,2,6328975,1,292407778,1,331639775,1,1926839,1,12285928,2,295050776,2,2535782,1,3167568,2,25691,2,78299920,2,30714,2,14714310,2,37594,91,910150751,293,16242771,0,0
21,i01r06c05s05,2,679349,2,4749,2,93838,2,5790502,1,318884898,1,303240984,1,1708082,1,13669385,2,321295433,2,2456793,1,3196517,2,17208,2,76286071,2,37600,2,14045626,2,37544,91,906175719,293,14117717,0,0
22,i01r06c05s05,2,713309,2,4430,2,91132,2,1845820,1,283753684,1,299784097,1,1888940,1,18121066,2,286378319,2,2827295,1,3175524,2,23292,2,60312329,2,17147,2,16970183,2,23878,91,889863766,293,16230701,0,0
23,i01r06c05s05,2,679780,2,4255,2,99180,2,6066433,1,331838285,1,267334283,1,1803819,1,13185615,2,334342579,2,2475943,1,3203127,2,24165,2,76770595,2,35886,2,13225350,2,35265,91,910764473,293,16690999,0,0
24,i01r06c05s05,2,601385,2,4571,2,96243,2,2227097,1,330763073,1,293536595,1,1882185,1,13264063,2,333270699,2,2651310,1,3208754,2,11424,2,53496186,2,25235,2,16470813,2,20370,91,922122419,293,14030745,0,0
25,i01r06c05s05,2,698187,2,4072,2,96541,2,1870261,1,288006037,1,338848165,1,1767281,1,19920780,2,290493630,2,2759041,1,3179386,2,21693,2,61533766,2,20183,2,15580071,2,24964,91,897868756,293,17116580,0,0
26,i01r06c05s05,2,662209,2,4241,2,102852,2,4513307,1,333914905,1,253714445,1,1751999,1,15123052,2,336351749,2,2613202,1,3186948,2,20518,2,69093902,2,25304,2,13831476,2,33394,91,925685003,293,16186182,0,0
27,i01r06c05s05,2,657943,2,4581,2,98803,2,5302837,1,286184024,1,304791109,1,1721244,1,13839656,2,288584276,2,2540150,1,3203665,2,21210,2,78621539,2,31335,2,13016777,2,67277,91,933337515,293,17033177,0,0
28,i01r06c05s05,2,685767,2,4167,2,94147,2,6066400,1,135551899,1,294193759,1,1807088,1,18927907,2,138066846,2,2452716,1,3277787,2,19942,2,73774046,2,31136,2,14122030,2,32179,91,910819292,293,16482278,0,0
29,i01r06c05s05,2,685109,2,3949,2,97456,2,1597531,1,274502897,1,309726348,1,1813337,1,12075540,2,277023009,2,2615279,1,3189164,2,11898,2,57960641,2,17005,2,15182332,2,20536,91,925090738,293,14234489,0,0
30,i01r06c05s05,2,720268,2,4830,2,89874,2,6958055,1,329882231,1,311324666,1,1769137,1,19951495,2,332395693,2,2515832,1,3198095,2,16385,2,79122249,2,36216,2,14785040,2,35094,91,915405024,293,13795701,0,0
