rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r01c03s01,2,304200,2,15121,2,44538,2,277268,1,2610631,1,109407684,1,1292319,1,192407,2,4243292,2,15503,1,2198595,2,3319,2,6620942,2,2135,2,1061301,2,17249,64,18436320,189,3593374,0,0
1,i01r01c03s01,2,280414,2,15150,2,42798,2,640721,1,3597833,1,110649342,1,1158865,1,258327,2,5065869,2,8854,1,2242073,2,3819,2,6933142,2,2574,2,1532884,2,19059,64,16513335,189,3749593,0,0
2,i01r01c03s01,2,266831,2,13392,2,40762,2,304448,1,3823001,1,109385620,1,1354146,1,245001,2,5469277,2,9193,1,2196781,2,4318,2,7260473,2,2579,2,1602235,2,19795,64,18815977,189,3587082,0,0
3,i01r01c03s01,2,268899,2,12907,2,43607,2,236376,1,2894741,1,106876545,1,1313099,1,225647,2,4502333,2,7192,1,2195626,2,3594,2,7685299,2,2297,2,1649037,2,20093,64,19242800,189,3609568,0,0
4,i01r01c03s01,2,268135,2,13243,2,37930,2,442317,1,4165054,1,106866674,1,1293899,1,221546,2,5752784,2,6708,1,2189945,2,4286,2,7937156,2,2664,2,1530347,2,18220,64,18818461,189,3620756,0,0
5,i01r01c03s01,2,289790,2,13858,2,40520,2,446802,1,3906961,1,107710093,1,1290742,1,248595,2,5514463,2,6984,1,2198971,2,10764,2,6873855,2,3178,2,1677398,2,25085,64,19704640,189,4116790,0,0
6,i01r01c03s01,2,267521,2,13375,2,44146,2,326069,1,2466238,1,108780513,1,1198504,1,219566,2,3957325,2,8217,1,2247282,2,3435,2,6998931,2,2570,2,1801418,2,17211,64,16111252,189,3589029,0,0
7,i01r01c03s01,2,282987,2,12789,2,43537,2,540933,1,3552242,1,108510171,1,1135888,1,238420,2,4996831,2,8290,1,2193243,2,3645,2,6940656,2,2637,2,1665419,2,18670,64,19359488,189,3661006,0,0
8,i01r01c03s01,2,265818,2,12952,2,38361,2,478829,1,4310284,1,109337642,1,1395370,1,217324,2,5997046,2,5444,1,2194467,2,3878,2,7183688,2,2595,2,1685032,2,18147,64,18655627,189,3516541,0,0
9,i01r01c03s01,2,267520,2,12863,2,35679,2,373774,1,2452510,1,106998009,1,1038870,1,211061,2,3783835,2,21541,1,2205650,2,3809,2,6730065,2,2620,2,2054535,2,21530,64,19530529,189,3676608,0,0
10,i01r01c03s01,2,273603,2,14017,2,42173,2,456687,1,3985052,1,108423400,1,1242803,1,196569,2,5528386,2,7134,1,2221006,2,3504,2,7254282,2,2352,2,1693160,2,18627,64,18911663,189,3599377,0,0
11,i01r01c03s01,2,280053,2,14302,2,41415,2,647482,1,3737881,1,110240940,1,1267814,1,195683,2,5313424,2,7837,1,2194766,2,4809,2,6816490,2,3517,2,1755015,2,17834,64,19159668,189,3675702,0,0
12,i01r01c03s01,2,256849,2,13541,2,40851,2,350833,1,3015675,1,107329397,1,1094275,1,268332,2,4392597,2,9211,1,2192570,2,3939,2,7315950,2,2737,2,2088521,2,18510,64,19119098,189,3578680,0,0
13,i01r01c03s01,2,279228,2,13481,2,38664,2,321583,1,3259429,1,112391171,1,1361736,1,273551,2,4925645,2,7942,1,2198356,2,3439,2,7208202,2,2353,2,1782406,2,18603,64,19347721,189,3691036,0,0
14,i01r01c03s01,2,269895,2,13061,2,41737,2,246383,1,2159758,1,110443434,1,1218032,1,253818,2,3672713,2,7431,1,2249036,2,3691,2,7914837,2,2522,2,1876267,2,18762,64,17096385,189,3503774,0,0
15,i01r01c03s01,2,274898,2,13326,2,43341,2,243135,1,2978981,1,108393155,1,1329430,1,231301,2,4610521,2,6560,1,2196811,2,3811,2,7104490,2,2629,2,1629694,2,20135,64,19412476,189,3741166,0,0
16,i01r01c03s01,2,263231,2,13353,2,36797,2,307595,1,3077196,1,110881191,1,1180387,1,233510,2,4546038,2,8469,1,2193391,2,3923,2,7560245,2,2568,2,1593355,2,18283,64,18688354,189,3577309,0,0
17,i01r01c03s01,2,278544,2,13217,2,43603,2,266819,1,1641630,1,110586980,1,1166454,1,262474,2,3112712,2,10107,1,2213880,2,3816,2,6751685,2,2419,2,1771847,2,19177,64,19146155,189,3666781,0,0
18,i01r01c03s01,2,270636,2,14173,2,58965,2,337111,1,3439649,1,107879602,1,1330522,1,189898,2,5067229,2,7666,1,2193201,2,3411,2,7486237,2,3308,2,1585964,2,18359,64,18848490,189,3688820,0,0
19,i01r01c03s01,2,275706,2,13904,2,43182,2,512498,1,4276031,1,108169963,1,1253033,1,210045,2,5831594,2,6628,1,2199156,2,4613,2,6871404,2,2804,2,1953936,2,18351,64,19375982,189,3723828,0,0
20,i01r01c03s01,2,272335,2,12947,2,42583,2,581966,1,4206321,1,110640455,1,1071018,1,196114,2,5575861,2,8869,1,2219840,2,3851,2,7218636,2,3031,2,2034199,2,18090,64,18975824,189,3674177,0,0
21,i01r01c03s01,2,268746,2,13735,2,47424,2,575563,1,4428417,1,110734218,1,1185793,1,253631,2,5912517,2,6249,1,2220086,2,4672,2,9136667,2,3751,2,2069011,2,24821,64,19531999,189,3632869,0,0
22,i01r01c03s01,2,263401,2,12745,2,41785,2,407171,1,3124088,1,109560789,1,1219243,1,206613,2,4632263,2,7828,1,2194845,2,3723,2,7571479,2,2383,2,1838332,2,16650,64,18897902,189,3675131,0,0
23,i01r01c03s01,2,277063,2,13217,2,44219,2,298689,1,1674782,1,109058905,1,1410812,1,220420,2,3387527,2,8002,1,2191898,2,4217,2,6580836,2,2361,2,1821640,2,20288,64,19305383,189,3622385,0,0
24,i01r01c03s01,2,267259,2,13259,2,38362,2,719103,1,4071664,1,109067339,1,1214421,1,221705,2,5578373,2,7418,1,2195910,2,3321,2,7252297,2,3286,2,2189084,2,19257,64,18635620,189,3627192,0,0
25,i01r01c03s01,2,276252,2,13276,2,38805,2,302052,1,3377067,1,107259683,1,1103834,1,205989,2,4782356,2,6456,1,2209890,2,3524,2,7195582,2,2462,2,1740277,2,19897,64,19198061,189,3746694,0,0
26,i01r01c03s01,2,270380,2,13368,2,40933,2,387569,1,3386354,1,109730657,1,1096600,1,253882,2,4779357,2,9223,1,2191390,2,3486,2,7518771,2,2607,2,1745474,2,17255,64,18774555,189,3662123,0,0
27,i01r01c03s01,2,280407,2,13560,2,42804,2,683590,1,3501587,1,107818770,1,1112331,1,227755,2,4920676,2,7820,1,2197096,2,4715,2,7094479,2,2368,2,2180544,2,19597,64,18469592,189,3709617,0,0
