rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i01r04c01s06,2,137842,2,6547,2,48273,2,183610,1,19585373,1,18534686,1,761850,1,202339,2,20513615,2,9807,1,1521519,2,3500,2,5852665,2,2541,2,1591714,2,16384,85,23135597,232,5216836,0,0
1,i01r04c01s06,2,144631,2,6061,2,47538,2,183472,1,21875583,1,22693894,1,1041953,1,184240,2,23078981,2,4838,1,1519557,2,3132,2,5778752,2,2039,2,1902389,2,16265,85,25455716,232,5187283,0,0
2,i01r04c01s06,2,135210,2,6137,2,50178,2,196445,1,16679802,1,11418341,1,1108939,1,178671,2,17941664,2,5626,1,1523883,2,3081,2,5932475,2,2702,2,1665389,2,16449,85,24770587,232,4988176,0,0
3,i01r04c01s06,2,134387,2,6560,2,48531,2,280145,1,20817074,1,9280059,1,958384,1,383198,2,21928986,2,6419,1,1522122,2,7321,2,5927427,2,2282,2,2025763,2,15970,85,24808897,232,5591549,0,0
4,i01r04c01s06,2,130139,2,6315,2,47816,2,216352,1,12438513,1,6166037,1,1014710,1,207564,2,13600860,2,6327,1,1526162,2,3160,2,6428250,2,2560,2,2053695,2,15645,85,24741197,232,4914032,0,0
5,i01r04c01s06,2,132953,2,6281,2,46392,2,184908,1,20565829,1,21728294,1,927679,1,189073,2,21643840,2,5023,1,1523964,2,3028,2,5806071,2,2409,2,1986854,2,16046,85,25447864,232,5035037,0,0
6,i01r04c01s06,2,186871,2,7942,2,67697,2,248310,1,17633016,1,7314348,1,972831,1,225458,2,18813933,2,5309,1,1555054,2,3359,2,7957068,2,2821,2,2165514,2,19182,85,22793261,232,4953820,0,0
7,i01r04c01s06,2,194181,2,8073,2,81918,2,293900,1,21536997,1,20490946,1,1015947,1,190961,2,22770106,2,5869,1,1549902,2,4438,2,8495067,2,3660,2,2378070,2,24679,85,23645638,232,5271640,0,0
8,i01r04c01s06,2,127120,2,6065,2,48607,2,197303,1,8906361,1,1493319,1,1105008,1,196278,2,10157121,2,7373,1,1523727,2,2918,2,6499253,2,2208,2,1954768,2,16210,85,24404883,232,5240065,0,0
9,i01r04c01s06,2,146487,2,6300,2,49126,2,309260,1,13910428,1,15154002,1,989982,1,221061,2,15065052,2,5230,1,1524707,2,3341,2,5837546,2,2107,2,2012387,2,16592,85,24488005,232,5195863,0,0
10,i01r04c01s06,2,133500,2,6034,2,46726,2,331968,1,15370369,1,495720,1,1049044,1,179600,2,16569903,2,6964,1,1523232,2,2709,2,5904988,2,2208,2,1725276,2,16147,85,23948669,232,5141879,0,0
11,i01r04c01s06,2,181399,2,8447,2,64354,2,229442,1,19077983,1,16985833,1,1132896,1,237335,2,20415634,2,6041,1,1550202,2,4122,2,8040545,2,3002,2,2600884,2,24646,85,23769512,232,5114423,0,0
12,i01r04c01s06,2,157447,2,7230,2,61829,2,213907,1,11935060,1,4647927,1,1026208,1,184341,2,13139495,2,5386,1,1523009,2,4419,2,8302898,2,2115,2,1773619,2,20027,85,24934160,232,5034568,0,0
13,i01r04c01s06,2,129133,2,6363,2,46449,2,184393,1,20846797,1,10200127,1,1102554,1,436308,2,22097418,2,5172,1,1519529,2,2967,2,5836757,2,2335,2,1868363,2,16054,85,25641541,232,5242313,0,0
