rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i04r09c03s01,2,803137,2,4117,2,188898,2,4199911,1,536327047,1,729461583,1,4382455,1,24396693,2,541540461,2,4335536,1,11856311,2,36539,2,83819364,2,35602,2,65449114,2,56802,78,669201417,385,30652062,0,0
1,i04r09c03s01,2,858681,2,3851,2,199993,2,3854761,1,352380412,1,735679566,1,4399304,1,24517885,2,357659490,2,4358400,1,11744632,2,33587,2,83795376,2,34647,2,64593647,2,51643,78,1094084607,385,28842635,0,0
2,i04r09c03s01,2,863159,2,4444,2,193109,2,3929035,1,362097009,1,714534651,1,4433127,1,37901124,2,367415388,2,5548271,1,12081276,2,23018,2,91430145,2,39368,2,91933362,2,50420,78,1101838201,385,29429014,0,0
3,i04r09c03s01,2,843914,2,4056,2,194219,2,9394211,1,538120645,1,688059583,1,4397496,1,25022948,2,543382833,2,4410782,1,12062645,2,52844,2,104908453,2,63326,2,65936831,2,76618,78,1109458213,385,30593164,0,0
4,i04r09c03s01,2,875612,2,4222,2,209575,2,8611748,1,386867195,1,656195821,1,4455458,1,24952984,2,392220095,2,6190762,1,11647751,2,34439,2,117835630,2,93442,2,85919566,2,94087,78,1137797132,385,30645384,0,0
5,i04r09c03s01,2,871430,2,4128,2,198812,2,8939467,1,535430830,1,702905930,1,4459624,1,24794767,2,540784656,2,4480435,1,11820638,2,44272,2,101484802,2,53233,2,62907176,2,65698,78,1129172634,385,30934456,0,0
6,i04r09c03s01,2,853325,2,4376,2,189182,2,3885414,1,375109860,1,736442802,1,4490077,1,25229620,2,380474556,2,4579945,1,11596196,2,23477,2,86396876,2,35575,2,66979627,2,46958,78,1131565932,385,30030265,0,0
7,i04r09c03s01,2,831138,2,4237,2,208407,2,8982629,1,521197865,1,722014584,1,4351489,1,24525484,2,526403391,2,4378117,1,11589129,2,46220,2,105007619,2,55676,2,64482665,2,66692,78,1173480893,385,30810781,0,0
8,i04r09c03s01,2,824525,2,3910,2,198350,2,4156018,1,358370925,1,701853855,1,4431944,1,24701128,2,363646871,2,4492316,1,11819124,2,35545,2,89608725,2,34313,2,67575159,2,48391,78,1144616375,385,30991556,0,0
9,i04r09c03s01,2,842525,2,4438,2,193964,2,9201884,1,535409243,1,737740299,1,4385949,1,25590504,2,540660094,2,4410249,1,11850647,2,43917,2,104751441,2,54796,2,65291496,2,69307,78,1109196072,385,29950750,0,0
10,i04r09c03s01,2,849109,2,4040,2,223425,2,8320573,1,524788669,1,712803463,1,4559881,1,25843992,2,530219846,2,4619437,1,11675067,2,62120,2,106208967,2,82387,2,63663362,2,92408,78,1141303074,385,30404746,0,0
11,i04r09c03s01,2,842754,2,4012,2,190719,2,4117684,1,538524818,1,729156082,1,4480050,1,26219919,2,543867875,2,4290041,1,11823296,2,22953,2,81308131,2,36435,2,64771803,2,49619,78,1151848969,385,30129390,0,0
12,i04r09c03s01,2,881658,2,4462,2,185437,2,4022533,1,521866213,1,723285422,1,4383757,1,25481856,2,527155204,2,4271747,1,11839261,2,35697,2,86949002,2,32730,2,63507711,2,52873,78,1141416934,385,30462273,0,0
13,i04r09c03s01,2,849814,2,4304,2,185969,2,8666597,1,181377774,1,733831649,1,4455376,1,26138122,2,186705655,2,4579805,1,11824177,2,42558,2,111093599,2,56150,2,66904744,2,66704,78,1137358978,385,30541480,0,0
14,i04r09c03s01,2,869983,2,4018,2,217802,2,5301905,1,537484409,1,722292486,1,4452656,1,25982106,2,542828655,2,6165444,1,11807382,2,42147,2,89543032,2,40817,2,87123987,2,58447,78,1158698682,385,31397297,0,0
15,i04r09c03s01,2,843753,2,4015,2,195274,2,8270245,1,203390459,1,737697303,1,4467169,1,24730095,2,208722537,2,4719073,1,11984088,2,42737,2,110154616,2,57375,2,65934715,2,71536,78,1142369312,385,30418415,0,0
16,i04r09c03s01,2,823730,2,4180,2,250428,2,5986222,1,351901346,1,716589955,1,4480590,1,26788738,2,357229232,2,5789000,1,12103781,2,44542,2,106315434,2,49743,2,86893305,2,60708,78,1135048811,385,30787384,0,0
17,i04r09c03s01,2,841362,2,3933,2,190410,2,8580028,1,369973446,1,734810016,1,4476229,1,37578373,2,375312499,2,4675880,1,12059704,2,27372,2,102691717,2,53450,2,66587083,2,67179,78,1099317983,385,30793565,0,0
18,i04r09c03s01,2,865651,2,4291,2,181042,2,3531673,1,325434077,1,724910639,1,4352266,1,32326505,2,330673368,2,4868016,1,12072879,2,35836,2,83299683,2,31375,2,65621418,2,51111,78,1119734996,385,30582269,0,0
19,i04r09c03s01,2,856054,2,4231,2,182804,2,3855118,1,370385498,1,735657847,1,4442005,1,37536847,2,375705476,2,4344146,1,11796421,2,23788,2,79522765,2,35334,2,64242243,2,44649,78,1131304292,385,29603830,0,0
20,i04r09c03s01,2,871835,2,4415,2,251883,2,4985986,1,375082704,1,511824628,1,4366647,1,24653868,2,380343315,2,5940526,1,11837363,2,43683,2,89951443,2,44439,2,84488243,2,59821,78,1136010188,385,30494339,0,0
21,i04r09c03s01,2,856417,2,4092,2,207520,2,3599171,1,246651829,1,498207784,1,4264315,1,28446180,2,251796595,2,4783893,1,11874936,2,23985,2,85591474,2,34662,2,63310287,2,50603,78,1127755098,385,30086605,0,0
22,i04r09c03s01,2,879782,2,4203,2,196837,2,7080088,1,330001995,1,733208898,1,4305085,1,38019482,2,335209495,2,5989915,1,11600218,2,54996,2,112237518,2,76541,2,92448663,2,88305,78,1146865446,385,30379057,0,0
23,i04r09c03s01,2,848185,2,4143,2,208349,2,4100912,1,537857708,1,692794655,1,4297784,1,25625190,2,543025506,2,4388797,1,12028847,2,33696,2,78447782,2,32837,2,64436480,2,47122,78,1111059460,385,30184405,0,0
24,i04r09c03s01,2,822196,2,4101,2,192014,2,3965581,1,365027881,1,714352768,1,4298334,1,25900658,2,370171921,2,4287863,1,12119606,2,30876,2,84911076,2,42384,2,64328970,2,47043,78,1116769061,385,30834818,0,0
25,i04r09c03s01,2,859354,2,4396,2,190918,2,3621030,1,270588899,1,721724173,1,4308530,1,24590108,2,275778782,2,4551331,1,11833082,2,17218,2,89595907,2,34489,2,65585648,2,40447,78,1135408990,385,26982552,0,0
