rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
0,i04r09c03s01,2,850889,2,4217,2,184976,2,3986303,1,110513854,1,642211135,1,4373172,1,32585771,2,115766565,2,4403572,1,12100017,2,23453,2,84451771,2,35687,2,66746299,2,52387,78,669346387,385,27663708,0,0
1,i04r09c03s01,2,876604,2,4388,2,187722,2,3800155,1,156553339,1,628959877,1,4398448,1,32223594,2,161849342,2,4784811,1,11767046,2,23761,2,82490496,2,32529,2,66748747,2,50175,78,1150306305,385,29083867,0,0
2,i04r09c03s01,2,932838,2,4003,2,181906,2,3829363,1,107039706,1,653155321,1,4480379,1,20898553,2,112473717,2,4558318,1,12075292,2,34571,2,83979579,2,31646,2,67085201,2,47240,78,1095753336,385,30493140,0,0
3,i04r09c03s01,2,863762,2,15477,2,225046,2,5827313,1,209121811,1,558352870,1,4387806,1,20967396,2,214408457,2,5401969,1,11846250,2,42143,2,104658223,2,46791,2,89341195,2,54053,78,1141726566,385,30287980,0,0
4,i04r09c03s01,2,935139,2,4239,2,187759,2,7276637,1,130838209,1,616321422,1,4431615,1,20939685,2,136226959,2,4941217,1,11670398,2,29021,2,107153861,2,74121,2,65060419,2,84908,78,1131644848,385,30534401,0,0
5,i04r09c03s01,2,849354,2,4581,2,192348,2,8151709,1,196302081,1,616536722,1,4461786,1,32128379,2,201636126,2,4825222,1,12093588,2,45174,2,101995847,2,66012,2,63413810,2,72348,78,1099626308,385,30721512,0,0
6,i04r09c03s01,2,905368,2,4111,2,187156,2,3915665,1,127670178,1,562524758,1,4501048,1,20786686,2,133097845,2,4456913,1,11606473,2,34279,2,85246798,2,33800,2,64616849,2,44440,78,1145398106,385,31172773,0,0
7,i04r09c03s01,2,857462,2,4146,2,195252,2,8213650,1,199586756,1,630799834,1,4322241,1,20670407,2,204790050,2,4508454,1,11798747,2,50666,2,104186015,2,68290,2,65040115,2,72088,78,1128079059,385,29909858,0,0
8,i04r09c03s01,2,886316,2,4176,2,196140,2,4130983,1,193065371,1,646421022,1,4452638,1,20897927,2,198425083,2,4256904,1,12107864,2,23428,2,84651445,2,38849,2,64449856,2,48703,78,1120532480,385,30213723,0,0
9,i04r09c03s01,2,867606,2,4120,2,176987,2,8381631,1,173638239,1,564036579,1,4481853,1,20454020,2,179007980,2,4633795,1,11840028,2,44439,2,106685794,2,58177,2,67343115,2,62391,78,1118384962,385,30167361,0,0
10,i04r09c03s01,2,907739,2,4000,2,190903,2,6982699,1,113962376,1,639365237,1,4539256,1,20930831,2,119430870,2,4851282,1,11687207,2,29104,2,103766360,2,77228,2,66182801,2,88639,78,1156575800,385,30072692,0,0
11,i04r09c03s01,2,857430,2,4243,2,167990,2,3662766,1,131179591,1,631931871,1,4493808,1,21627086,2,136552115,2,4453230,1,11867830,2,32648,2,82157882,2,32840,2,65894648,2,53070,78,1137151693,385,31176131,0,0
12,i04r09c03s01,2,928511,2,4363,2,175467,2,3939752,1,124048997,1,627579675,1,4405758,1,32132361,2,129404855,2,4581334,1,11848072,2,35267,2,86043845,2,33775,2,65910905,2,67729,78,1157011784,385,30921953,0,0
13,i04r09c03s01,2,855914,2,4086,2,179622,2,8298779,1,172619976,1,647792433,1,4501535,1,20613346,2,177998782,2,4598914,1,11846099,2,46183,2,102433827,2,59303,2,65296168,2,67441,78,1130278360,385,30616074,0,0
14,i04r09c03s01,2,854432,2,3826,2,231482,2,5687714,1,212436365,1,651170378,1,4475217,1,31874829,2,217788536,2,6176766,1,12085558,2,39427,2,92247380,2,53043,2,86948070,2,54604,78,1134339005,385,30625807,0,0
15,i04r09c03s01,2,873048,2,4642,2,190334,2,9185577,1,203441234,1,572098900,1,4459440,1,20407223,2,208795976,2,4483996,1,12274063,2,27182,2,104230997,2,57314,2,64862851,2,70019,78,1133391400,385,30655045,0,0
16,i04r09c03s01,2,885112,2,4201,2,190851,2,4195363,1,122471500,1,596894363,1,4477861,1,20442498,2,127855418,2,5634611,1,12102298,2,23260,2,90058549,2,35649,2,82889610,2,50019,78,1120957272,385,30477869,0,0
17,i04r09c03s01,2,868835,2,4052,2,173271,2,8437798,1,194378428,1,642087105,1,4447926,1,21761767,2,199716657,2,4692056,1,11854682,2,20729,2,104626549,2,52569,2,62581550,2,51160,78,1123971359,385,27136433,0,0
