name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_pushBlocks/8/4/1048576/manual_time",51,14.3115,20.4341,ms,,,,,
"BM_pushBlocks/8/4/1048576/manual_time",51,13.9361,20.0148,ms,,,,,
"BM_pushBlocks/8/4/1048576/manual_time",51,14.7367,20.9887,ms,,,,,
"BM_pushBlocks/8/4/1048576/manual_time_mean",5,14.217,20.3756,ms,,,,,
"BM_pushBlocks/8/4/1048576/manual_time_median",5,14.3115,20.4341,ms,,,,,
"BM_pushBlocks/8/4/1048576/manual_time_stddev",5,0.370932,0.447236,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time",127,5.57599,5.60342,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time",127,5.59054,5.61872,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time",127,5.52346,5.55247,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time",127,5.5656,5.59317,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time",127,5.5682,5.59702,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time_mean",5,5.56476,5.59296,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time_median",5,5.5682,5.59702,ms,,,,,
"BM_pushBlocks/1024/4/1048576/manual_time_stddev",5,0.0250462,0.0246416,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time",51,13.8642,13.8065,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time",51,13.7496,13.691,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time",51,13.7445,13.6866,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time",51,13.8706,13.813,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time",51,13.7773,13.7123,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time_mean",5,13.8012,13.7419,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time_median",5,13.7773,13.7123,ms,,,,,
"BM_pushBlocks/1048576/4/1048576/manual_time_stddev",5,0.0617393,0.0627647,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time",3,197.39,303.474,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time",3,215.444,315.713,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time",3,201.629,308.48,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time",3,195.772,299.034,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time",3,196.264,301.205,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time_mean",5,201.3,305.581,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time_median",5,197.39,303.474,ms,,,,,
"BM_pushBlocks/8/2/16777216/manual_time_stddev",5,8.23658,6.66159,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time",10,69.4185,70.128,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time",10,66.0791,66.7748,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time",10,66.8768,67.5941,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time",10,67.0766,67.8041,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time",10,67.6854,68.413,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time_mean",5,67.4273,68.1428,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time_median",5,67.0766,67.8041,ms,,,,,
"BM_pushBlocks/1024/2/16777216/manual_time_stddev",5,1.25251,1.2551,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time",10,64.7204,64.2244,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time",10,62.8907,62.3582,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time",10,65.0941,64.6035,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time",10,64.5954,64.0665,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time",10,64.5976,64.0896,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time_mean",5,64.3796,63.8684,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time_median",5,64.5976,64.0896,ms,,,,,
"BM_pushBlocks/1048576/2/16777216/manual_time_stddev",5,0.856948,0.871206,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time",3,234.098,332.796,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time",3,224.355,318.471,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time",3,231.754,329.567,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time",3,213.336,311.688,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time",3,219.028,308.774,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time_mean",5,224.514,320.259,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time_median",5,224.355,318.471,ms,,,,,
"BM_pushBlocks/8/3/16777216/manual_time_stddev",5,8.65088,10.6346,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time",8,86.8524,87.0995,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time",8,86.527,86.9069,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time",8,86.0541,86.2045,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time",8,85.4758,85.7888,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time",8,86.8504,87.0154,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time_mean",5,86.3519,86.603,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time_median",5,86.527,86.9069,ms,,,,,
"BM_pushBlocks/1024/3/16777216/manual_time_stddev",5,0.588628,0.576771,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time",8,91.27,90.3906,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time",8,92.7676,91.9439,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time",8,92.3681,91.5824,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time",8,92.1995,91.391,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time",8,91.3812,90.5763,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time_mean",5,91.9973,91.1768,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time_median",5,92.1995,91.391,ms,,,,,
"BM_pushBlocks/1048576/3/16777216/manual_time_stddev",5,0.648099,0.66662,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time",3,218.35,323.727,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time",3,221.865,326.395,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time",3,217.666,321.678,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time",3,214.966,318.515,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time",3,211.376,317.624,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time_mean",5,216.844,321.588,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time_median",5,217.666,321.678,ms,,,,,
"BM_pushBlocks/8/4/16777216/manual_time_stddev",5,3.92358,3.63474,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time",8,94.5551,93.0185,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time",8,94.2808,92.698,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time",8,95.2389,93.9431,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time",8,91.5691,90.1934,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time",8,96.1731,94.6602,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time_mean",5,94.3634,92.9026,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time_median",5,94.5551,93.0185,ms,,,,,
"BM_pushBlocks/1024/4/16777216/manual_time_stddev",5,1.7243,1.70052,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time",7,90.4233,87.7445,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time",7,94.0643,91.4794,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time",7,88.9753,87.7667,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time",7,89.9283,87.4108,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time",7,93.9258,91.4242,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time_mean",5,91.4634,89.1651,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time_median",5,90.4233,87.7667,ms,,,,,
"BM_pushBlocks/1048576/4/16777216/manual_time_stddev",5,2.36944,2.09228,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time",1,586.552,744.171,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time",1,576.714,737.232,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time",1,618.722,778.483,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time",1,559.938,719.155,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time",1,603.107,753.013,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time_mean",5,589.007,746.411,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time_median",5,586.552,744.171,ms,,,,,
"BM_pushBlocks/8/2/33554432/manual_time_stddev",5,22.8252,21.8195,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time",4,148.206,136.703,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time",4,148.216,136.55,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time",4,148.585,136.842,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time",4,150.283,139.444,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time",4,149.36,138.293,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time_mean",5,148.93,137.566,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time_median",5,148.585,136.842,ms,,,,,
"BM_pushBlocks/1024/2/33554432/manual_time_stddev",5,0.890179,1.26059,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time",4,143.009,134.346,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time",4,138.23,124.239,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time",4,139.892,126.685,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time",4,145.982,132.681,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time",4,150.148,140.892,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time_mean",5,143.452,131.769,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time_median",5,143.009,132.681,ms,,,,,
"BM_pushBlocks/1048576/2/33554432/manual_time_stddev",5,4.77936,6.58103,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time",1,801.619,991.111,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time",1,822.998,962.176,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time",1,869.065,1028.2,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time",1,857.436,1026.21,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time",1,878.126,1035.63,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time_mean",5,845.849,1008.66,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time_median",5,857.436,1026.21,ms,,,,,
"BM_pushBlocks/8/3/33554432/manual_time_stddev",5,32.3787,31.1673,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time",3,189.404,177.662,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time",3,188.898,177.259,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time",3,184.641,173.182,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time",3,185.314,174.341,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time",3,188.592,176.791,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time_mean",5,187.37,175.847,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time_median",5,188.592,176.791,ms,,,,,
"BM_pushBlocks/1024/3/33554432/manual_time_stddev",5,2.21596,1.9715,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time",3,179.535,166.104,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time",3,183.424,169.269,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time",3,186.015,169.37,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time",3,182.88,169.383,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time",3,182.638,173.637,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time_mean",5,182.898,169.553,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time_median",5,182.88,169.37,ms,,,,,
"BM_pushBlocks/1048576/3/33554432/manual_time_stddev",5,2.31121,2.67915,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time",1,1090.01,1286.43,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time",1,1196.41,1406.6,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time",1,1269.59,1490.22,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time",1,1223.44,1443.98,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time",1,1223.84,1437.85,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time_mean",5,1200.66,1413.01,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time_median",5,1223.44,1437.85,ms,,,,,
"BM_pushBlocks/8/4/33554432/manual_time_stddev",5,67.2135,76.8138,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time",3,195.521,183.638,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time",3,198.845,186.964,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time",3,197.487,185.31,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time",3,190.511,179.105,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time",3,196.419,185.01,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time_mean",5,195.757,184.005,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time_median",5,196.419,185.01,ms,,,,,
"BM_pushBlocks/1024/4/33554432/manual_time_stddev",5,3.18371,2.98383,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time",3,195.439,181.403,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time",3,184.891,169.925,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time",3,181.216,168.442,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time",3,182.698,166.72,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time",3,178.323,165.946,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time_mean",5,184.513,170.487,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time_median",5,182.698,168.442,ms,,,,,
"BM_pushBlocks/1048576/4/33554432/manual_time_stddev",5,6.55761,6.29415,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time",1,1757.58,2137.49,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time",1,1775.64,2110.87,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time",1,1719.79,2090.27,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time",1,1735.46,2085.28,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time",1,1746.2,2120,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time_mean",5,1746.94,2108.78,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time_median",5,1746.2,2110.87,ms,,,,,
"BM_pushBlocks/8/2/67108864/manual_time_stddev",5,21.2493,21.5036,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time",1,829.588,738.233,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time",1,840.866,731.266,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time",1,834.978,722.672,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time",1,847.429,736.663,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time",1,836.299,738.283,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time_mean",5,837.832,733.423,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time_median",5,836.299,736.663,ms,,,,,
"BM_pushBlocks/1024/2/67108864/manual_time_stddev",5,6.70389,6.66104,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time",1,814.163,700.538,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time",1,832.766,718.916,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time",1,786.274,668.897,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time",1,833.827,716.478,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time",1,850.873,750.78,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time_mean",5,823.581,711.121,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time_median",5,832.766,716.478,ms,,,,,
"BM_pushBlocks/1048576/2/67108864/manual_time_stddev",5,24.5698,29.8211,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time",1,2290.36,2669.77,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time",1,2313.38,2690.31,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time",1,2321.74,2696.78,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time",1,2319.12,2690.76,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time",1,2312.64,2686.6,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time_mean",5,2311.45,2686.84,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time_median",5,2313.38,2690.31,ms,,,,,
"BM_pushBlocks/8/3/67108864/manual_time_stddev",5,12.3985,10.2188,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time",1,1252.17,1214.35,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time",1,1023.77,1016.09,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time",1,1042.14,1019.92,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time",1,925.071,895.307,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time",1,943.605,912.27,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time_mean",5,1037.35,1011.59,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time_median",5,1023.77,1016.09,ms,,,,,
"BM_pushBlocks/1024/3/67108864/manual_time_stddev",5,130.144,127.069,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time",1,1219.38,1199.15,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time",1,1016.42,986.066,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time",1,983.103,972.743,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time",1,961.191,920.627,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time",1,950.836,862.727,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time_mean",5,1026.19,988.263,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time_median",5,983.103,972.743,ms,,,,,
"BM_pushBlocks/1048576/3/67108864/manual_time_stddev",5,110.879,127.528,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,2811.07,3187.47,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,3030.66,3327.7,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,3102.44,3393.5,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,2957.3,3331.14,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,2976.57,3350.69,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time_mean",5,2975.61,3318.1,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time_median",5,2976.57,3331.14,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time_stddev",5,107.851,77.5792,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,1275.24,1244.44,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,714.038,688.765,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,620.049,603.729,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,505.134,474.061,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,604.836,574.738,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time_mean",5,743.859,717.146,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time_median",5,620.049,603.729,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time_stddev",5,306.145,304.579,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",2,426.994,417.083,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",2,533.556,518.433,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",2,480.5,464.915,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",2,451.291,437.178,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",2,529.652,518.118,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time_mean",5,484.398,471.146,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time_median",5,480.5,464.915,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time_stddev",5,47.093,46.2546,ms,,,,,
