numberOfPEs,name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
4,"BM_submitBlocks/64/1/1048576/manual_time_stddev",5,0.145905,0.151215,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time",175,4.14931,7.80378,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time",175,4.03317,7.68602,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time",175,4.18031,7.84141,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time",175,4.26854,7.93513,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time",175,4.25756,7.91998,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time_mean",5,4.17778,7.83726,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time_median",5,4.18031,7.84141,ms,,,,,
4,"BM_submitBlocks/128/1/1048576/manual_time_stddev",5,0.0953016,0.10054,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time",180,3.8919,7.33002,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time",180,3.88266,7.32311,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time",180,3.94607,7.38658,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time",180,3.90352,7.34544,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time",180,3.99758,7.44387,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time_mean",5,3.92435,7.3658,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time_median",5,3.90352,7.34544,ms,,,,,
4,"BM_submitBlocks/256/1/1048576/manual_time_stddev",5,0.0475887,0.0501077,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time",182,4.07632,7.30667,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time",182,3.86978,7.09506,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time",182,3.90868,7.1313,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time",182,4.10804,7.34296,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time",182,3.84625,7.06626,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time_mean",5,3.96181,7.18845,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time_median",5,3.90868,7.1313,ms,,,,,
4,"BM_submitBlocks/512/1/1048576/manual_time_stddev",5,0.121596,0.127249,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time",179,3.90127,7.10082,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time",179,3.88964,7.08526,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time",179,3.80891,7.00497,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time",179,3.85953,7.06159,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time",179,3.90409,7.10732,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time_mean",5,3.87269,7.07199,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time_median",5,3.88964,7.08526,ms,,,,,
4,"BM_submitBlocks/1024/1/1048576/manual_time_stddev",5,0.0397821,0.0413983,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time",224,3.2618,6.14289,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time",224,3.27334,6.16084,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time",224,3.93351,6.82669,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time",224,3.23311,6.12055,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time",224,3.22836,6.11693,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time_mean",5,3.38602,6.27358,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time_median",5,3.2618,6.14289,ms,,,,,
4,"BM_submitBlocks/1048576/1/1048576/manual_time_stddev",5,0.306637,0.309706,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time",39,18.1983,31.4312,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time",39,18.1585,31.4821,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time",39,18.2534,31.5601,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time",39,18.0793,31.3476,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time",39,18.1771,31.4406,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time_mean",5,18.1733,31.4523,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time_median",5,18.1771,31.4406,ms,,,,,
4,"BM_submitBlocks/8/2/1048576/manual_time_stddev",5,0.0634456,0.0775259,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time",53,12.8569,20.5152,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time",53,12.7767,20.4078,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time",53,12.9208,20.6781,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time",53,12.8017,20.4481,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time",53,12.9073,20.5865,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time_mean",5,12.8527,20.5271,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time_median",5,12.8569,20.5152,ms,,,,,
4,"BM_submitBlocks/16/2/1048576/manual_time_stddev",5,0.0632643,0.108353,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time",69,9.90181,15.2554,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time",69,10.1853,15.5765,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time",69,9.96906,15.3481,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time",69,9.92992,15.2794,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time",69,10.1555,15.5628,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time_mean",5,10.0283,15.4044,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time_median",5,9.96906,15.3481,ms,,,,,
4,"BM_submitBlocks/32/2/1048576/manual_time_stddev",5,0.132299,0.1547,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time",72,9.77905,14.0847,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time",72,9.80491,14.1172,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time",72,9.90777,14.2369,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time",72,9.78047,14.0883,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time",72,9.78243,14.1008,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time_mean",5,9.81092,14.1256,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time_median",5,9.78243,14.1008,ms,,,,,
4,"BM_submitBlocks/64/2/1048576/manual_time_stddev",5,0.0551625,0.0635306,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time",72,9.69809,13.4995,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time",72,9.69379,13.5069,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time",72,9.73221,13.532,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time",72,9.72113,13.5172,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time",72,9.72349,13.5196,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time_mean",5,9.71374,13.5151,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time_median",5,9.72113,13.5172,ms,,,,,
4,"BM_submitBlocks/128/2/1048576/manual_time_stddev",5,0.016838,0.0124647,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time",73,9.5525,13.1132,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time",73,9.51655,13.0623,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time",73,9.52254,13.0696,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time",73,9.52211,13.069,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time",73,9.55519,13.1258,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time_mean",5,9.53378,13.088,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time_median",5,9.52254,13.0696,ms,,,,,
4,"BM_submitBlocks/256/2/1048576/manual_time_stddev",5,0.0184937,0.0292475,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time",74,9.48679,12.7857,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time",74,9.49369,12.7947,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time",74,9.51782,12.8187,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time",74,9.49426,12.7924,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time",74,9.47111,12.7655,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time_mean",5,9.49273,12.7914,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time_median",5,9.49369,12.7924,ms,,,,,
4,"BM_submitBlocks/512/2/1048576/manual_time_stddev",5,0.0168487,0.0190976,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time",75,9.37161,12.6483,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time",75,9.55391,12.8365,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time",75,9.41647,12.6989,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time",75,9.35667,12.6377,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time",75,9.37183,12.6439,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time_mean",5,9.4141,12.6931,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time_median",5,9.37183,12.6483,ms,,,,,
4,"BM_submitBlocks/1024/2/1048576/manual_time_stddev",5,0.0813063,0.0837871,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time",86,8.21416,11.2815,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time",86,8.30294,11.3351,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time",86,8.13176,11.1413,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time",86,7.93944,10.9716,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time",86,8.05272,11.0608,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time_mean",5,8.1282,11.1581,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time_median",5,8.13176,11.1413,ms,,,,,
4,"BM_submitBlocks/1048576/2/1048576/manual_time_stddev",5,0.140768,0.150891,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time",26,26.4416,39.8644,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time",26,26.4621,39.8306,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time",26,26.4451,39.8224,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time",26,26.6163,39.9621,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time",26,26.5683,39.9499,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time_mean",5,26.5067,39.8859,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time_median",5,26.4621,39.8644,ms,,,,,
4,"BM_submitBlocks/8/3/1048576/manual_time_stddev",5,0.0803823,0.0660375,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time",35,20.1812,27.9965,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time",35,20.0809,27.8137,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time",35,20.2471,28.0819,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time",35,20.1163,27.8209,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time",35,20.1052,27.8264,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time_mean",5,20.1461,27.9079,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time_median",5,20.1163,27.8264,ms,,,,,
4,"BM_submitBlocks/16/3/1048576/manual_time_stddev",5,0.0675358,0.123701,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time",42,16.7402,22.0896,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time",42,16.7447,22.0979,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time",42,16.7618,22.2243,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time",42,16.7038,22.0582,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time",42,16.9638,22.413,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time_mean",5,16.7829,22.1766,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time_median",5,16.7447,22.0979,ms,,,,,
4,"BM_submitBlocks/32/3/1048576/manual_time_stddev",5,0.103344,0.146606,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time",41,16.8767,21.1883,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time",41,16.7806,21.0957,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time",41,16.9486,21.2604,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time",41,16.9021,21.2104,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time",41,16.9485,21.2589,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time_mean",5,16.8913,21.2027,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time_median",5,16.9021,21.2104,ms,,,,,
4,"BM_submitBlocks/64/3/1048576/manual_time_stddev",5,0.0692022,0.0674716,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time",43,16.464,20.2912,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time",43,16.4862,20.3068,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time",43,16.5135,20.3472,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time",43,16.6036,20.4293,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time",43,16.637,20.4591,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time_mean",5,16.5409,20.3667,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time_median",5,16.5135,20.3472,ms,,,,,
4,"BM_submitBlocks/128/3/1048576/manual_time_stddev",5,0.0755382,0.0743679,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time",40,16.4687,20.0701,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time",40,16.4133,19.9858,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time",40,16.4896,20.0593,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time",40,16.3895,19.9486,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time",40,16.6804,20.2504,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time_mean",5,16.4883,20.0628,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time_median",5,16.4687,20.0593,ms,,,,,
4,"BM_submitBlocks/256/3/1048576/manual_time_stddev",5,0.114754,0.116453,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time",41,16.7693,20.0864,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time",41,16.6843,19.9863,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time",41,16.8173,20.1232,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time",41,16.47,19.7696,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time",41,16.4719,19.7753,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time_mean",5,16.6426,19.9482,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time_median",5,16.6843,19.9863,ms,,,,,
4,"BM_submitBlocks/512/3/1048576/manual_time_stddev",5,0.163753,0.168082,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time",44,15.9697,19.2688,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time",44,15.9872,19.2489,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time",44,16.2691,19.5165,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time",44,16.0885,19.3664,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time",44,16.0327,19.3043,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time_mean",5,16.0694,19.341,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time_median",5,16.0327,19.3043,ms,,,,,
4,"BM_submitBlocks/1024/3/1048576/manual_time_stddev",5,0.120703,0.107794,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time",51,13.8961,16.9457,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time",51,13.6965,16.7853,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time",51,14.0125,17.0588,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time",51,13.6634,16.7236,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time",51,14.8092,17.8842,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time_mean",5,14.0155,17.0795,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time_median",5,13.8961,16.9457,ms,,,,,
4,"BM_submitBlocks/1048576/3/1048576/manual_time_stddev",5,0.466341,0.468812,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time",20,35.1377,48.6234,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time",20,34.6306,48.0754,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time",20,35.1693,48.7521,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time",20,35.0758,48.5367,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time",20,34.6494,48.1442,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time_mean",5,34.9326,48.4264,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time_median",5,35.0758,48.5367,ms,,,,,
4,"BM_submitBlocks/8/4/1048576/manual_time_stddev",5,0.269248,0.299962,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time",25,27.4647,35.2238,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time",25,27.4502,35.2112,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time",25,27.7054,35.4459,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time",25,27.4783,35.2348,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time",25,27.4618,35.2411,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time_mean",5,27.5121,35.2713,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time_median",5,27.4647,35.2348,ms,,,,,
4,"BM_submitBlocks/16/4/1048576/manual_time_stddev",5,0.108501,0.0982363,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time",29,23.8671,29.2319,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time",29,23.9602,29.3171,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time",29,24.3657,29.8253,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time",29,23.9388,29.3042,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time",29,23.9652,29.3101,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time_mean",5,24.0194,29.3977,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time_median",5,23.9602,29.3101,ms,,,,,
4,"BM_submitBlocks/32/4/1048576/manual_time_stddev",5,0.197539,0.241466,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time",29,24.5355,28.8738,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time",29,24.2525,28.5919,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time",29,24.0173,28.3498,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time",29,24.3589,28.6831,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time",29,24.2696,28.592,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time_mean",5,24.2867,28.6181,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time_median",5,24.2696,28.592,ms,,,,,
4,"BM_submitBlocks/64/4/1048576/manual_time_stddev",5,0.187853,0.189044,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time",29,23.7285,27.5494,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time",29,23.8269,27.6535,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time",29,23.7822,27.6071,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time",29,24.0907,27.9431,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time",29,23.4296,27.2605,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time_mean",5,23.7716,27.6027,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time_median",5,23.7822,27.6071,ms,,,,,
4,"BM_submitBlocks/128/4/1048576/manual_time_stddev",5,0.236536,0.244126,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time",28,24.6195,28.1844,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time",28,24.7593,28.3216,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time",28,25.5056,29.0456,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time",28,24.6153,28.207,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time",28,24.6905,28.2583,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time_mean",5,24.8381,28.4034,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time_median",5,24.6905,28.2583,ms,,,,,
4,"BM_submitBlocks/256/4/1048576/manual_time_stddev",5,0.377832,0.362849,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time",28,24.5579,27.8585,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time",28,24.8815,28.2004,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time",28,24.2952,27.6095,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time",28,24.6762,27.9926,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time",28,24.5865,27.8904,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time_mean",5,24.5995,27.9103,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time_median",5,24.5865,27.8904,ms,,,,,
4,"BM_submitBlocks/512/4/1048576/manual_time_stddev",5,0.212078,0.214785,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time",29,24.0216,27.2891,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time",29,23.8392,27.1017,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time",29,24.1602,27.4048,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time",29,24.1287,27.3969,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time",29,23.9693,27.2372,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time_mean",5,24.0238,27.2859,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time_median",5,24.0216,27.2891,ms,,,,,
4,"BM_submitBlocks/1024/4/1048576/manual_time_stddev",5,0.12909,0.125244,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time",34,20.6609,23.6831,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time",34,22.1341,25.1436,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time",34,20.6796,23.6928,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time",34,20.9935,24.005,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time",34,21.8532,24.9534,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time_mean",5,21.2643,24.2956,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time_median",5,20.9935,24.005,ms,,,,,
4,"BM_submitBlocks/1048576/4/1048576/manual_time_stddev",5,0.686066,0.702637,ms,,,,,
4,"BM_submitBlocks/8/1/16777216/manual_time",3,246.166,494.099,ms,,,,,
4,"BM_submitBlocks/8/1/16777216/manual_time",3,250.309,499.758,ms,,,,,
4,"BM_submitBlocks/8/1/16777216/manual_time",3,246.694,488.063,ms,,,,,
4,"BM_submitBlocks/8/1/16777216/manual_time",3,246.009,487.998,ms,,,,,
