numberOfPEs,name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
8,"BM_submitBlocks/64/4/33554432/manual_time_mean",5,1747.44,1924.32,ms,,,,,
8,"BM_submitBlocks/64/4/33554432/manual_time_median",5,1743.59,1919.53,ms,,,,,
8,"BM_submitBlocks/64/4/33554432/manual_time_stddev",5,13.8909,13.7922,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time",1,1723.61,1867.68,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time",1,1694.9,1841.44,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time",1,1696.7,1835.79,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time",1,1686.67,1829.79,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time",1,1700.4,1844.72,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time_mean",5,1700.46,1843.88,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time_median",5,1696.7,1841.44,ms,,,,,
8,"BM_submitBlocks/128/4/33554432/manual_time_stddev",5,13.8841,14.4677,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time",1,1667.31,1805.04,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time",1,1687.45,1825.61,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time",1,1685.25,1824.46,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time",1,1700.73,1837.34,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time",1,1688.61,1828.3,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time_mean",5,1685.87,1824.15,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time_median",5,1687.45,1825.61,ms,,,,,
8,"BM_submitBlocks/256/4/33554432/manual_time_stddev",5,11.9943,11.8183,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time",1,1684.42,1814.79,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time",1,1687.72,1820.01,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time",1,1695.77,1824.87,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time",1,1691.32,1823.35,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time",1,1700.08,1827.97,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time_mean",5,1691.86,1822.2,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time_median",5,1691.32,1823.35,ms,,,,,
8,"BM_submitBlocks/512/4/33554432/manual_time_stddev",5,6.23848,5.03745,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time",1,1679.84,1810.81,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time",1,1665.69,1797.93,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time",1,1656.54,1786.46,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time",1,1674.38,1809.51,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time",1,1653.35,1784.1,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time_mean",5,1665.96,1797.76,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time_median",5,1665.69,1797.93,ms,,,,,
8,"BM_submitBlocks/1024/4/33554432/manual_time_stddev",5,11.3063,12.476,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time",1,1644.81,1766.44,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time",1,1684.52,1803.61,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time",1,1692.44,1813.96,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time",1,1684.71,1804.87,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time",1,1693.17,1817.52,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time_mean",5,1679.93,1801.28,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time_median",5,1684.71,1804.87,ms,,,,,
8,"BM_submitBlocks/1048576/4/33554432/manual_time_stddev",5,20.0562,20.3521,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time",1,1740.68,2752.91,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time",1,1188.15,2207.18,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time",1,1187.95,2071.54,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time",1,1178.62,2067.37,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time",1,1179.81,2210.7,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time_mean",5,1295.04,2261.94,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time_median",5,1187.95,2207.18,ms,,,,,
8,"BM_submitBlocks/8/1/67108864/manual_time_stddev",5,249.158,283.191,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time",1,847.291,1326.27,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time",1,822.909,1382.62,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time",1,817.043,1321.01,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time",1,836.668,1336.65,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time",1,803.145,1391.27,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time_mean",5,825.411,1351.56,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time_median",5,822.909,1336.65,ms,,,,,
8,"BM_submitBlocks/16/1/67108864/manual_time_stddev",5,17.1573,32.9301,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time",1,645.421,1016.73,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time",1,637.713,1018.75,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time",1,638.887,1018.81,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time",1,636.86,1014.96,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time",1,637.902,1018.35,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time_mean",5,639.357,1017.52,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time_median",5,637.902,1018.35,ms,,,,,
8,"BM_submitBlocks/32/1/67108864/manual_time_stddev",5,3.46578,1.66207,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time",1,602.216,909.882,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time",1,365.15,675.859,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time",1,357.474,671.248,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time",1,355.129,671.092,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time",1,372.608,685.581,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time_mean",5,410.515,722.733,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time_median",5,365.15,675.859,ms,,,,,
8,"BM_submitBlocks/64/1/67108864/manual_time_stddev",5,107.384,104.785,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time",2,335.905,590.433,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time",2,341.14,596.225,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time",2,336.871,590.261,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time",2,337.186,589.569,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time",2,339.415,598.06,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time_mean",5,338.104,592.91,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time_median",5,337.186,590.433,ms,,,,,
8,"BM_submitBlocks/128/1/67108864/manual_time_stddev",5,2.12921,3.93169,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time",2,360.777,601.059,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time",2,348.99,585.769,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time",2,349.218,585.723,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time",2,350.444,591.828,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time",2,345.126,583.47,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time_mean",5,350.911,589.57,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time_median",5,349.218,585.769,ms,,,,,
8,"BM_submitBlocks/256/1/67108864/manual_time_stddev",5,5.86484,7.13356,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time",2,345.747,568.645,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time",2,345.02,568.743,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time",2,402.97,627.983,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time",2,377.372,601.878,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time",2,381.608,605.901,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time_mean",5,370.543,594.63,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time_median",5,377.372,601.878,ms,,,,,
8,"BM_submitBlocks/512/1/67108864/manual_time_stddev",5,24.9342,25.6774,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time",2,404.373,636.79,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time",2,388.215,612.504,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time",2,385.057,608.737,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time",2,385.825,608.778,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time",2,386.172,610.97,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time_mean",5,389.928,615.556,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time_median",5,386.172,610.97,ms,,,,,
8,"BM_submitBlocks/1024/1/67108864/manual_time_stddev",5,8.15854,11.9756,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time",2,425.513,628.577,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time",2,405.031,608.508,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time",2,400.54,606.055,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time",2,400.991,605.92,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time",2,419.394,627.305,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time_mean",5,410.294,615.273,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time_median",5,405.031,608.508,ms,,,,,
8,"BM_submitBlocks/1048576/1/67108864/manual_time_stddev",5,11.4436,11.619,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time",1,1469.56,2451.08,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time",1,2299.2,3369.4,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time",1,2246.33,3205.33,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time",1,2241.89,3195.58,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time",1,2241.4,3335.88,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time_mean",5,2099.68,3111.45,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time_median",5,2241.89,3205.33,ms,,,,,
8,"BM_submitBlocks/8/2/67108864/manual_time_stddev",5,353.086,377.122,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time",1,1826.45,2371.92,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time",1,1829.39,2379.8,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time",1,1841.02,2417.76,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time",1,1824.82,2361.61,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time",1,1837.98,2450.85,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time_mean",5,1831.93,2396.39,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time_median",5,1829.39,2379.8,ms,,,,,
8,"BM_submitBlocks/16/2/67108864/manual_time_stddev",5,7.17981,37.1013,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time",1,1631.5,2013.73,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time",1,1439.55,1820.06,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time",1,1431.26,1837.34,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time",1,1445.92,1843.31,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time",1,1433.04,1836.48,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time_mean",5,1476.25,1870.19,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time_median",5,1439.55,1837.34,ms,,,,,
8,"BM_submitBlocks/32/2/67108864/manual_time_stddev",5,86.9776,80.705,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time",1,1367.3,1705.2,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time",1,1366.84,1691.16,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time",1,1359.01,1691.39,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time",1,1363.91,1686.11,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time",1,1351.11,1679.58,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time_mean",5,1361.63,1690.69,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time_median",5,1363.91,1691.16,ms,,,,,
8,"BM_submitBlocks/64/2/67108864/manual_time_stddev",5,6.74339,9.43026,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time",1,1336.32,1607.45,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time",1,1389.42,1652.49,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time",1,1431.11,1707.23,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time",1,1448.03,1711.24,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time",1,1458.44,1723.43,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time_mean",5,1412.66,1680.37,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time_median",5,1431.11,1707.23,ms,,,,,
8,"BM_submitBlocks/128/2/67108864/manual_time_stddev",5,50.1374,49.0488,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time",1,1429.98,1678.75,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time",1,1462.06,1707.17,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time",1,1511.64,1757.43,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time",1,1487.5,1745.78,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time",1,1472.44,1720.3,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time_mean",5,1472.72,1721.89,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time_median",5,1472.44,1720.3,ms,,,,,
8,"BM_submitBlocks/256/2/67108864/manual_time_stddev",5,30.3053,31.2802,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time",1,1481.07,1711.96,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time",1,1459.81,1696.42,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time",1,1492.92,1722.01,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time",1,1462.66,1698.73,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time",1,1485.01,1715.29,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time_mean",5,1476.29,1708.88,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time_median",5,1481.07,1711.96,ms,,,,,
8,"BM_submitBlocks/512/2/67108864/manual_time_stddev",5,14.4282,10.9706,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time",1,1465.85,1695.97,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time",1,1473.43,1704.66,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time",1,1486.53,1715.86,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time",1,1487.55,1723.16,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time",1,1489.42,1719.05,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time_mean",5,1480.56,1711.74,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time_median",5,1486.53,1715.86,ms,,,,,
8,"BM_submitBlocks/1024/2/67108864/manual_time_stddev",5,10.3704,11.1774,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1476.43,1693.57,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1383.84,1617.56,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1383.3,1605.57,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1395.96,1619.25,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1378.56,1596.55,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time_mean",5,1403.62,1626.5,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time_median",5,1383.84,1617.56,ms,,,,,
8,"BM_submitBlocks/1048576/2/67108864/manual_time_stddev",5,41.2085,38.6203,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time",1,2738.89,3760.87,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time",1,3422.69,4495.32,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time",1,3405.25,4372.28,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time",1,3423.12,4384.48,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time",1,3405.01,4515.24,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time_mean",5,3278.99,4305.64,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time_median",5,3405.25,4384.48,ms,,,,,
8,"BM_submitBlocks/8/3/67108864/manual_time_stddev",5,302.057,311.185,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time",1,2971.82,3486.18,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time",1,2892.84,3469.32,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time",1,2932.51,3478.16,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time",1,2969.88,3522.17,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time",1,2904.2,3457.19,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time_mean",5,2934.25,3482.6,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time_median",5,2932.51,3478.16,ms,,,,,
8,"BM_submitBlocks/16/3/67108864/manual_time_stddev",5,36.4046,24.596,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time",1,2599.83,3005.29,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time",1,2582.33,3004.98,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time",1,2584.41,3004.87,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time",1,2584.99,3006.56,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time",1,2607.59,3025.29,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time_mean",5,2591.83,3009.4,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time_median",5,2584.99,3005.29,ms,,,,,
8,"BM_submitBlocks/32/3/67108864/manual_time_stddev",5,11.2317,8.90937,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time",1,2515.39,2854.95,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time",1,2393.77,2743.7,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time",1,2383.14,2727.46,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time",1,2353.38,2695.58,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time",1,2346.66,2694.09,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time_mean",5,2398.47,2743.16,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time_median",5,2383.14,2727.46,ms,,,,,
8,"BM_submitBlocks/64/3/67108864/manual_time_stddev",5,68.2724,65.9836,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time",1,2383.76,2667.44,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time",1,2329.42,2611.81,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time",1,2346.49,2629.85,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time",1,2298.07,2581.33,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time",1,2357.52,2638.48,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time_mean",5,2343.05,2625.78,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time_median",5,2346.49,2629.85,ms,,,,,
8,"BM_submitBlocks/128/3/67108864/manual_time_stddev",5,31.9689,31.9529,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time",1,2345.26,2612.34,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time",1,2319.2,2605.24,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time",1,2333.69,2578.52,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time",1,2356.53,2622.41,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time",1,2324.89,2591.03,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time_mean",5,2335.92,2601.91,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time_median",5,2333.69,2605.24,ms,,,,,
8,"BM_submitBlocks/256/3/67108864/manual_time_stddev",5,15.1515,17.3605,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time",1,2305.36,2556.72,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time",1,2364.01,2613.36,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time",1,2320.9,2572.93,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time",1,2316.09,2573.56,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time",1,2335.48,2591.34,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time_mean",5,2328.37,2581.58,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time_median",5,2320.9,2573.56,ms,,,,,
8,"BM_submitBlocks/512/3/67108864/manual_time_stddev",5,22.6762,21.5804,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time",1,2314.64,2575.64,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time",1,2317.93,2570.81,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time",1,2372.54,2627.92,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time",1,2329.31,2582.21,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time",1,2346.27,2598.97,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time_mean",5,2336.14,2591.11,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time_median",5,2329.31,2582.21,ms,,,,,
8,"BM_submitBlocks/1024/3/67108864/manual_time_stddev",5,23.8114,23.1703,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time",1,2369.32,2595.9,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time",1,2343.41,2576.61,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time",1,2351.23,2585.19,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time",1,2348.18,2577.89,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time",1,2364.37,2600.06,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time_mean",5,2355.3,2587.13,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time_median",5,2351.23,2585.19,ms,,,,,
8,"BM_submitBlocks/1048576/3/67108864/manual_time_stddev",5,11.0388,10.5338,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time",1,4033.6,5074.82,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time",1,4865.7,5953.51,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time",1,4848.62,5819.01,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time",1,4892.44,5898.24,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time",1,4780.75,5899.28,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time_mean",5,4684.22,5728.97,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time_median",5,4848.62,5898.24,ms,,,,,
8,"BM_submitBlocks/8/4/67108864/manual_time_stddev",5,366.04,368.814,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time",1,4268.12,4836.84,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time",1,4273.17,4894.04,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time",1,4259.52,4820.01,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time",1,4270.59,4845.46,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time",1,4353.68,5012.74,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time_mean",5,4285.02,4881.82,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time_median",5,4270.59,4845.46,ms,,,,,
8,"BM_submitBlocks/16/4/67108864/manual_time_stddev",5,38.7235,78.1919,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time",1,3889.69,4289.47,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time",1,3880.02,4313.38,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time",1,3824.33,4245.65,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time",1,3840.29,4281.77,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time",1,3827.13,4243.77,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time_mean",5,3852.29,4274.81,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time_median",5,3840.29,4281.77,ms,,,,,
8,"BM_submitBlocks/32/4/67108864/manual_time_stddev",5,30.523,29.8507,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time",1,3775.59,4133.35,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time",1,3564.45,3923.89,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time",1,3523.81,3872.28,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time",1,3504.74,3861.97,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time",1,3507.45,3864.14,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time_mean",5,3575.21,3931.13,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time_median",5,3523.81,3872.28,ms,,,,,
8,"BM_submitBlocks/64/4/67108864/manual_time_stddev",5,114.527,115.845,ms,,,,,
8,"BM_submitBlocks/128/4/67108864/manual_time",1,3456.46,3747.58,ms,,,,,
8,"BM_submitBlocks/128/4/67108864/manual_time",1,3533.74,3829.56,ms,,,,,
8,"BM_submitBlocks/128/4/67108864/manual_time",1,3511.46,3803.84,ms,,,,,
8,"BM_submitBlocks/128/4/67108864/manual_time",1,3531.61,3826.2,ms,,,,,
8,"BM_submitBlocks/128/4/67108864/manual_time",1,3477.11,3770.98,ms,,,,,
