name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_pushBlocks/1048576/3/67108864/manual_time_stddev",5,100.569,96.1518,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,3162.43,3348.79,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,3026.3,3304.59,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,3040.13,3376.68,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,2842.04,3192.19,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time",1,3145.61,3371.52,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time_mean",5,3043.3,3318.75,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time_median",5,3040.13,3348.79,ms,,,,,
"BM_pushBlocks/8/4/67108864/manual_time_stddev",5,127.927,76.2601,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,1308.49,1288.35,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,1852.05,1837.67,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,1538.99,1502.2,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,1479.49,1466.61,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time",1,1502.42,1462.83,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time_mean",5,1536.29,1511.53,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time_median",5,1502.42,1466.61,ms,,,,,
"BM_pushBlocks/1024/4/67108864/manual_time_stddev",5,197.472,200.407,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",1,1482.38,1473.84,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",1,1493.76,1466.51,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",1,1470.15,1461.16,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",1,1474.44,1457.36,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time",1,1478.17,1449.89,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time_mean",5,1479.78,1461.75,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time_median",5,1478.17,1461.16,ms,,,,,
"BM_pushBlocks/1048576/4/67108864/manual_time_stddev",5,9.02941,9.06916,ms,,,,,
