numberOfPEs,name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
64,"BM_submitBlocks/256/2/1048576/manual_time",15,49.0987,53.2267,ms,,,,,
64,"BM_submitBlocks/256/2/1048576/manual_time",15,48.9348,53.0091,ms,,,,,
64,"BM_submitBlocks/256/2/1048576/manual_time",15,48.3239,52.415,ms,,,,,
64,"BM_submitBlocks/256/2/1048576/manual_time",15,48.459,52.5709,ms,,,,,
64,"BM_submitBlocks/256/2/1048576/manual_time",15,50.0819,54.3814,ms,,,,,
64,"BM_submitBlocks/256/2/1048576/manual_time_mean",5,48.9797,53.1206,ms,,,,,
64,"BM_submitBlocks/256/2/1048576/manual_time_median",5,48.9348,53.0091,ms,,,,,
64,"BM_submitBlocks/256/2/1048576/manual_time_stddev",5,0.695037,0.776733,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time",14,47.7132,51.5574,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time",14,48.0217,51.9432,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time",14,47.4936,51.2972,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time",14,47.9594,51.7944,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time",14,51.4299,55.3453,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time_mean",5,48.5236,52.3875,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time_median",5,47.9594,51.7944,ms,,,,,
64,"BM_submitBlocks/512/2/1048576/manual_time_stddev",5,1.63816,1.67148,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time",13,50.022,53.2679,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time",13,48.5729,51.7502,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time",13,50.222,53.4688,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time",13,47.9931,51.1493,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time",13,48.5932,51.8051,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time_mean",5,49.0806,52.2883,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time_median",5,48.5932,51.8051,ms,,,,,
64,"BM_submitBlocks/1024/2/1048576/manual_time_stddev",5,0.983253,1.02148,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time",15,48.4783,51.3837,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time",15,47.4622,50.3643,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time",15,47.2882,50.1282,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time",15,47.9939,50.9116,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time",15,47.1409,49.9649,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time_mean",5,47.6727,50.5505,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time_median",5,47.4622,50.3643,ms,,,,,
64,"BM_submitBlocks/1048576/2/1048576/manual_time_stddev",5,0.553885,0.587479,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time",11,66.7299,84.0546,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time",11,64.9133,82.057,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time",11,67.0222,84.2909,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time",11,66.7324,84.1699,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time",11,65.6253,82.9779,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time_mean",5,66.2046,83.5101,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time_median",5,66.7299,84.0546,ms,,,,,
64,"BM_submitBlocks/8/3/1048576/manual_time_stddev",5,0.89805,0.966493,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time",12,60.7327,71.448,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time",12,59.935,70.7173,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time",12,61.2365,71.991,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time",12,59.5936,70.3037,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time",12,60.0929,70.8097,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time_mean",5,60.3181,71.0539,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time_median",5,60.0929,70.8097,ms,,,,,
64,"BM_submitBlocks/16/3/1048576/manual_time_stddev",5,0.659118,0.665066,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time",13,56.1653,63.5089,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time",13,56.3896,63.7093,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time",13,55.0362,62.3361,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time",13,59.7747,67.251,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time",13,57.6961,65.0743,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time_mean",5,57.0124,64.3759,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time_median",5,56.3896,63.7093,ms,,,,,
64,"BM_submitBlocks/32/3/1048576/manual_time_stddev",5,1.81028,1.87823,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time",13,56.1423,62.1171,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time",13,56.2697,62.1828,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time",13,56.9957,62.8164,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time",13,55.0986,60.9219,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time",13,54.0463,59.8268,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time_mean",5,55.7105,61.573,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time_median",5,56.1423,62.1171,ms,,,,,
64,"BM_submitBlocks/64/3/1048576/manual_time_stddev",5,1.15052,1.19238,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time",12,56.8164,61.7016,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time",12,58.3905,63.2912,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time",12,56.2008,60.953,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time",12,57.0722,61.9826,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time",12,55.4024,60.2705,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time_mean",5,56.7765,61.6398,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time_median",5,56.8164,61.7016,ms,,,,,
64,"BM_submitBlocks/128/3/1048576/manual_time_stddev",5,1.10834,1.13963,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time",13,55.4878,59.6012,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time",13,56.4546,60.7003,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time",13,55.0835,59.2489,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time",13,55.6924,59.8762,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time",13,55.9682,60.1523,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time_mean",5,55.7373,59.9158,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time_median",5,55.6924,59.8762,ms,,,,,
64,"BM_submitBlocks/256/3/1048576/manual_time_stddev",5,0.514656,0.551548,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time",12,56.0016,59.8121,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time",12,54.6173,58.435,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time",12,54.6847,58.4984,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time",12,56.081,59.8797,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time",12,54.8959,58.7074,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time_mean",5,55.2561,59.0665,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time_median",5,54.8959,58.7074,ms,,,,,
64,"BM_submitBlocks/512/3/1048576/manual_time_stddev",5,0.724656,0.71895,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time",12,55.4016,58.5187,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time",12,57.4975,60.7308,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time",12,55.9461,59.0574,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time",12,55.8962,59.0737,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time",12,55.6137,58.737,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time_mean",5,56.071,59.2235,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time_median",5,55.8962,59.0574,ms,,,,,
64,"BM_submitBlocks/1024/3/1048576/manual_time_stddev",5,0.827387,0.874012,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time",12,55.8183,58.7235,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time",12,55.6229,58.5341,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time",12,54.6415,57.4836,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time",12,54.738,57.5669,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time",12,55.5982,58.4046,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time_mean",5,55.2838,58.1426,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time_median",5,55.5982,58.4046,ms,,,,,
64,"BM_submitBlocks/1048576/3/1048576/manual_time_stddev",5,0.550007,0.575572,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time",10,72.7267,90.2822,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time",10,74.9625,92.3971,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time",10,73.1273,90.5493,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time",10,74.9659,92.0956,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time",10,75.9121,93.2204,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time_mean",5,74.3389,91.7089,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time_median",5,74.9625,92.0956,ms,,,,,
64,"BM_submitBlocks/8/4/1048576/manual_time_stddev",5,1.35313,1.2538,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time",11,64.744,75.6114,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time",11,67.9365,78.7203,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time",11,65.5263,76.2437,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time",11,65.0901,75.893,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time",11,65.6991,76.6219,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time_mean",5,65.7992,76.6181,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time_median",5,65.5263,76.2437,ms,,,,,
64,"BM_submitBlocks/16/4/1048576/manual_time_stddev",5,1.25187,1.23479,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time",11,62.952,70.3434,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time",11,62.9142,70.4346,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time",11,62.2386,69.7395,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time",11,62.7463,70.2281,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time",11,61.6493,69.0889,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time_mean",5,62.5001,69.9669,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time_median",5,62.7463,70.2281,ms,,,,,
64,"BM_submitBlocks/32/4/1048576/manual_time_stddev",5,0.554177,0.559297,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time",11,63.006,69.0003,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time",11,63.9737,69.9141,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time",11,62.8979,68.8911,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time",11,62.4174,68.2382,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time",11,62.5253,68.4185,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time_mean",5,62.9641,68.8924,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time_median",5,62.8979,68.8911,ms,,,,,
64,"BM_submitBlocks/64/4/1048576/manual_time_stddev",5,0.615786,0.653483,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time",11,67.544,72.4428,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time",11,67.9618,72.8448,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time",11,67.1465,71.8899,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time",11,68.162,73.0156,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time",11,66.5088,71.3442,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time_mean",5,67.4646,72.3075,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time_median",5,67.544,72.4428,ms,,,,,
64,"BM_submitBlocks/128/4/1048576/manual_time_stddev",5,0.662322,0.691158,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time",10,67.5845,71.7367,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time",10,64.8541,68.9925,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time",10,68.0125,72.1533,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time",10,68.1631,72.2413,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time",10,66.9912,71.0826,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time_mean",5,67.1211,71.2413,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time_median",5,67.5845,71.7367,ms,,,,,
64,"BM_submitBlocks/256/4/1048576/manual_time_stddev",5,1.34642,1.33783,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time",10,68.8481,72.8721,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time",10,69.5215,73.4183,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time",10,71.0315,74.8943,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time",10,69.5549,73.3756,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time",10,69.5562,73.3909,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time_mean",5,69.7024,73.5902,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time_median",5,69.5549,73.3909,ms,,,,,
64,"BM_submitBlocks/512/4/1048576/manual_time_stddev",5,0.801881,0.763474,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time",11,67.0607,70.1635,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time",11,67.9235,71.03,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time",11,65.2468,68.3207,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time",11,67.8468,71.0133,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time",11,67.8363,70.9702,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time_mean",5,67.1828,70.2995,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time_median",5,67.8363,70.9702,ms,,,,,
64,"BM_submitBlocks/1024/4/1048576/manual_time_stddev",5,1.13793,1.16479,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time",10,68.6861,71.5466,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time",10,67.8635,70.6711,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time",10,66.9137,69.777,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time",10,65.3401,68.3137,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time",10,68.5637,71.5295,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time_mean",5,67.4734,70.3676,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time_median",5,67.8635,70.6711,ms,,,,,
64,"BM_submitBlocks/1048576/4/1048576/manual_time_stddev",5,1.38524,1.36008,ms,,,,,
64,"BM_submitBlocks/8/1/16777216/manual_time",2,322.574,581.68,ms,,,,,
64,"BM_submitBlocks/8/1/16777216/manual_time",2,306.853,573.787,ms,,,,,
64,"BM_submitBlocks/8/1/16777216/manual_time",2,312.126,556.268,ms,,,,,
64,"BM_submitBlocks/8/1/16777216/manual_time",2,306.394,555.741,ms,,,,,
64,"BM_submitBlocks/8/1/16777216/manual_time",2,306.902,573.273,ms,,,,,
64,"BM_submitBlocks/8/1/16777216/manual_time_mean",5,310.97,568.15,ms,,,,,
