idRandomization,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,blocksPerPermutationRange,promilleOfRanksThatFail,iterations,real_time,cpu_time,time_unit
FALSE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.962,371.02,ms
FALSE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,142.075,391.782,ms
FALSE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.752,311.485,ms
FALSE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,146.092,388.038,ms
FALSE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.889,393.877,ms
FALSE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,141.861,364.244,ms
FALSE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,138.106,297.532,ms

TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.252,173.03,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,132.699,205.322,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,134.862,224.258,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.391,215.001,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.46,237.2,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.339,190.389,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,133.94,231.08,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,134.29,221.962,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,134.408,194.147,ms
TRUE,128,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.248,214.907,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,131.911,216.434,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,130.91,195.002,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,138.082,197.426,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,138.261,184.171,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,134.135,197.149,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,132.909,193.968,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,132.606,181.628,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.675,203.212,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.818,186.463,ms
TRUE,16,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.79,190.487,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,119.622,160.995,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,121.665,145.777,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,123.427,147.525,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,121.538,192.448,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,121.261,161.493,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,121.919,146.612,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,123.261,138.891,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,123.183,131.614,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,123.576,131.497,ms
TRUE,1,submitBlocksAsynchronously,64,4,16777216,4096,10,1,128.305,138.357,ms
